time,robot_x,robot_y,robot_theta,intrusion_detected,num_intruders,num_alerts,closest_dist
28.250,9.990,1.500,0.000,True,1,0,4.293
28.300,10.005,1.500,0.000,True,1,0,4.305
28.350,10.020,1.500,0.000,True,1,0,4.317
28.400,10.035,1.500,0.000,True,1,0,4.330
28.450,10.050,1.500,0.000,True,1,0,4.342
28.500,10.065,1.500,0.000,True,1,0,4.354
28.550,10.080,1.500,0.000,True,1,0,4.367
28.600,10.095,1.500,0.000,True,1,0,4.379
28.650,10.110,1.500,0.000,True,1,0,4.391
28.700,10.125,1.500,0.000,True,1,0,4.403
28.750,10.140,1.500,0.000,True,1,0,4.416
28.800,10.155,1.500,0.000,True,1,0,4.428
28.850,10.170,1.500,0.000,True,1,0,4.441
28.900,10.185,1.500,0.000,True,1,0,4.453
28.950,10.200,1.500,0.000,True,1,1,4.465
29.000,10.215,1.500,0.000,True,1,0,4.478
29.050,10.230,1.500,0.000,True,1,0,4.490
29.100,10.245,1.500,0.000,True,1,0,4.503
29.150,10.260,1.500,0.000,True,1,0,4.515
29.200,10.275,1.500,0.000,True,1,0,4.528
29.250,10.290,1.500,0.000,True,1,0,4.540
29.300,10.305,1.500,0.000,True,1,0,4.553
29.350,10.320,1.500,0.000,True,1,0,4.565
29.400,10.335,1.500,0.000,True,1,0,4.578
29.450,10.350,1.500,0.000,True,1,0,4.590
29.500,10.365,1.500,0.000,True,1,0,4.603
29.550,10.380,1.500,0.000,True,1,0,4.616
29.600,10.395,1.500,0.000,True,1,0,4.628
29.650,10.410,1.500,0.000,True,1,0,4.641
29.700,10.425,1.500,0.000,True,1,0,4.654
29.750,10.440,1.500,0.000,True,1,0,4.666
29.800,10.455,1.500,0.000,True,1,0,4.679
29.850,10.470,1.500,0.000,True,1,0,4.692
29.900,10.485,1.500,0.000,True,1,0,4.704
29.950,10.500,1.500,0.000,True,1,0,4.717
30.000,10.515,1.500,0.000,True,1,0,4.730
30.050,10.530,1.500,0.000,True,1,0,4.742
30.100,10.545,1.500,0.000,True,1,0,4.755
30.150,10.560,1.500,0.000,True,1,0,4.768
30.200,10.575,1.500,0.000,True,1,0,4.781
30.250,10.590,1.500,0.000,True,1,0,4.794
30.300,10.605,1.500,0.000,True,1,0,4.806
30.350,10.620,1.500,0.000,True,1,0,4.819
30.400,10.635,1.500,0.000,True,1,0,4.832
30.450,10.650,1.500,0.000,True,1,1,4.845
30.500,10.665,1.500,0.000,True,1,0,4.858
30.550,10.680,1.500,0.000,True,1,0,4.871
30.600,10.695,1.500,0.000,True,1,0,4.883
30.650,10.710,1.500,0.000,True,1,0,4.896
30.700,10.725,1.500,0.000,True,1,0,4.909
30.750,10.740,1.500,0.000,True,1,0,4.922
30.800,10.755,1.500,0.000,True,1,0,4.935
30.850,10.770,1.500,0.000,True,1,0,4.948
30.900,10.785,1.500,0.000,True,1,0,4.961
30.950,10.800,1.500,0.000,True,1,0,4.974
31.000,10.815,1.500,0.000,True,1,0,4.987
31.050,10.830,1.500,0.000,True,1,0,5.000
31.100,10.845,1.500,0.000,False,0,0,
31.150,10.860,1.500,0.000,False,0,0,
31.200,10.875,1.500,0.000,False,0,0,
31.250,10.890,1.500,0.000,False,0,0,
31.300,10.905,1.500,0.000,False,0,0,
31.350,10.920,1.500,0.000,False,0,0,
31.400,10.935,1.500,0.000,False,0,0,
31.450,10.950,1.500,0.000,False,0,0,
31.500,10.965,1.500,0.000,False,0,0,
31.550,10.980,1.500,0.000,False,0,0,
31.600,10.995,1.500,0.000,False,0,0,
31.650,11.010,1.500,0.000,False,0,0,
31.700,11.025,1.500,0.000,False,0,0,
31.750,11.040,1.500,0.000,False,0,0,
31.800,11.055,1.500,0.000,False,0,0,
31.850,11.070,1.500,0.000,False,0,0,
31.900,11.085,1.500,0.000,False,0,0,
31.950,11.100,1.500,0.000,False,0,0,
32.000,11.115,1.500,0.000,False,0,0,
32.050,11.130,1.500,0.000,False,0,0,
32.100,11.145,1.500,0.000,False,0,0,
32.150,11.160,1.500,0.000,False,0,0,
32.200,11.175,1.500,0.000,False,0,0,
32.250,11.190,1.500,0.000,False,0,0,
32.300,11.205,1.500,0.000,False,0,0,
32.350,11.220,1.500,0.000,False,0,0,
32.400,11.235,1.500,0.000,False,0,0,
32.450,11.250,1.500,0.000,False,0,0,
32.500,11.265,1.500,0.000,False,0,0,
32.550,11.280,1.500,0.000,False,0,0,
32.600,11.295,1.500,0.000,False,0,0,
32.650,11.310,1.500,0.000,False,0,0,
32.700,11.325,1.500,0.000,False,0,0,
32.750,11.340,1.500,0.000,False,0,0,
32.800,11.355,1.500,0.000,False,0,0,
32.850,11.370,1.500,0.000,False,0,0,
32.900,11.385,1.500,0.000,False,0,0,
32.950,11.400,1.500,0.000,False,0,0,
33.000,11.415,1.500,0.000,False,0,0,
33.050,11.430,1.500,0.000,False,0,0,
33.100,11.445,1.500,0.000,False,0,0,
33.150,11.460,1.500,0.000,False,0,0,
33.200,11.475,1.500,0.000,False,0,0,
33.250,11.490,1.500,0.000,False,0,0,
33.300,11.505,1.500,0.000,False,0,0,
33.350,11.520,1.500,0.000,False,0,0,
33.400,11.535,1.500,0.000,False,0,0,
33.450,11.550,1.500,0.000,False,0,0,
33.500,11.565,1.500,0.000,False,0,0,
33.550,11.580,1.500,0.000,False,0,0,
33.600,11.595,1.500,0.000,False,0,0,
33.650,11.610,1.500,0.000,False,0,0,
33.700,11.625,1.500,0.000,False,0,0,
33.750,11.640,1.500,0.000,False,0,0,
33.800,11.655,1.500,0.000,False,0,0,
33.850,11.670,1.500,0.000,False,0,0,
33.900,11.685,1.500,0.000,False,0,0,
33.950,11.700,1.500,0.000,False,0,0,
34.000,11.715,1.500,0.000,False,0,0,
34.050,11.730,1.500,0.000,False,0,0,
34.100,11.745,1.500,0.000,False,0,0,
34.150,11.760,1.500,0.000,False,0,0,
34.200,11.775,1.500,0.000,False,0,0,
34.250,11.790,1.500,0.000,False,0,0,
34.300,11.805,1.500,0.000,False,0,0,
34.350,11.820,1.500,0.000,False,0,0,
34.400,11.835,1.500,0.000,False,0,0,
34.450,11.850,1.500,0.000,False,0,0,
34.500,11.865,1.500,0.000,False,0,0,
34.550,11.880,1.500,0.000,False,0,0,
34.600,11.895,1.500,0.000,False,0,0,
34.650,11.910,1.500,0.000,False,0,0,
34.700,11.925,1.500,0.000,False,0,0,
34.750,11.940,1.500,0.000,False,0,0,
34.800,11.955,1.500,0.000,False,0,0,
34.850,11.970,1.500,0.000,False,0,0,
34.900,11.985,1.500,0.000,False,0,0,
34.950,12.000,1.500,0.000,False,0,0,
35.000,12.015,1.500,0.000,False,0,0,
35.050,12.030,1.500,0.000,False,0,0,
35.100,12.045,1.500,0.000,False,0,0,
35.150,12.060,1.500,0.000,False,0,0,
35.200,12.075,1.500,0.000,False,0,0,
35.250,12.090,1.500,0.000,False,0,0,
35.300,12.105,1.500,0.000,False,0,0,
35.350,12.120,1.500,0.000,False,0,0,
35.400,12.135,1.500,0.000,False,0,0,
35.450,12.150,1.500,0.000,False,0,0,
35.500,12.165,1.500,0.000,False,0,0,
35.550,12.180,1.500,0.000,False,0,0,
35.600,12.195,1.500,0.000,False,0,0,
35.650,12.210,1.500,0.000,False,0,0,
35.700,12.225,1.500,0.000,False,0,0,
35.750,12.240,1.500,0.000,False,0,0,
35.800,12.255,1.500,0.000,False,0,0,
35.850,12.270,1.500,0.000,False,0,0,
35.900,12.285,1.500,0.000,False,0,0,
35.950,12.300,1.500,0.000,False,0,0,
36.000,12.315,1.500,0.000,False,0,0,
36.050,12.330,1.500,0.000,False,0,0,
36.100,12.345,1.500,0.000,False,0,0,
36.150,12.360,1.500,0.000,False,0,0,
36.200,12.375,1.500,0.000,False,0,0,
36.250,12.390,1.500,0.000,False,0,0,
36.300,12.405,1.500,0.000,False,0,0,
36.350,12.420,1.500,0.000,False,0,0,
36.400,12.435,1.500,0.000,False,0,0,
36.450,12.450,1.500,0.000,False,0,0,
36.500,12.465,1.500,0.000,False,0,0,
36.550,12.480,1.500,0.000,False,0,0,
36.600,12.495,1.500,0.000,False,0,0,
36.650,12.510,1.500,0.000,False,0,0,
36.700,12.525,1.500,0.000,False,0,0,
36.750,12.540,1.500,0.000,False,0,0,
36.800,12.555,1.500,0.000,False,0,0,
36.850,12.570,1.500,0.000,False,0,0,
36.900,12.585,1.500,0.000,False,0,0,
36.950,12.600,1.500,0.000,False,0,0,
37.000,12.615,1.500,0.000,False,0,0,
37.050,12.630,1.500,0.000,False,0,0,
37.100,12.645,1.500,0.000,False,0,0,
37.150,12.660,1.500,0.000,False,0,0,
37.200,12.675,1.500,0.000,False,0,0,
37.250,12.690,1.500,0.000,False,0,0,
37.300,12.705,1.500,0.000,False,0,0,
37.350,12.706,1.515,1.525,False,0,0,
37.400,12.706,1.530,1.525,False,0,0,
37.450,12.707,1.545,1.525,False,0,0,
37.500,12.708,1.560,1.525,False,0,0,
37.550,12.708,1.575,1.525,False,0,0,
37.600,12.709,1.590,1.525,False,0,0,
37.650,12.710,1.605,1.525,False,0,0,
37.700,12.710,1.620,1.525,False,0,0,
37.750,12.711,1.635,1.525,False,0,0,
37.800,12.712,1.650,1.525,False,0,0,
37.850,12.712,1.665,1.525,False,0,0,
37.900,12.713,1.680,1.525,False,0,0,
37.950,12.714,1.695,1.525,False,0,0,
38.000,12.715,1.710,1.525,False,0,0,
38.050,12.715,1.725,1.525,False,0,0,
38.100,12.716,1.740,1.525,False,0,0,
38.150,12.717,1.755,1.525,False,0,0,
38.200,12.717,1.770,1.525,False,0,0,
38.250,12.718,1.785,1.525,False,0,0,
38.300,12.719,1.800,1.525,False,0,0,
38.350,12.719,1.815,1.525,False,0,0,
38.400,12.720,1.830,1.525,False,0,0,
38.450,12.721,1.845,1.525,False,0,0,
38.500,12.721,1.860,1.525,False,0,0,
38.550,12.722,1.875,1.525,False,0,0,
38.600,12.723,1.890,1.525,False,0,0,
38.650,12.723,1.905,1.525,False,0,0,
38.700,12.724,1.920,1.525,False,0,0,
38.750,12.725,1.935,1.525,False,0,0,
38.800,12.725,1.950,1.525,False,0,0,
38.850,12.726,1.965,1.525,False,0,0,
38.900,12.727,1.980,1.525,False,0,0,
38.950,12.727,1.994,1.525,False,0,0,
39.000,12.728,2.009,1.525,False,0,0,
39.050,12.729,2.024,1.525,False,0,0,
39.100,12.729,2.039,1.525,False,0,0,
39.150,12.730,2.054,1.525,False,0,0,
39.200,12.731,2.069,1.525,False,0,0,
39.250,12.732,2.084,1.525,False,0,0,
39.300,12.732,2.099,1.525,False,0,0,
39.350,12.733,2.114,1.525,False,0,0,
39.400,12.734,2.129,1.525,False,0,0,
39.450,12.734,2.144,1.525,False,0,0,
39.500,12.735,2.159,1.525,False,0,0,
39.550,12.736,2.174,1.525,False,0,0,
39.600,12.736,2.189,1.525,False,0,0,
39.650,12.737,2.204,1.525,False,0,0,
39.700,12.738,2.219,1.525,False,0,0,
39.750,12.738,2.234,1.525,False,0,0,
39.800,12.739,2.249,1.525,False,0,0,
39.850,12.740,2.264,1.525,False,0,0,
39.900,12.740,2.279,1.525,False,0,0,
39.950,12.741,2.294,1.525,False,0,0,
40.000,12.742,2.309,1.525,False,0,0,
40.050,12.742,2.324,1.525,False,0,0,
40.100,12.743,2.339,1.525,False,0,0,
40.150,12.744,2.354,1.525,False,0,0,
40.200,12.744,2.369,1.525,False,0,0,
40.250,12.745,2.384,1.525,False,0,0,
40.300,12.746,2.399,1.525,False,0,0,
40.350,12.746,2.414,1.525,False,0,0,
40.400,12.747,2.429,1.525,False,0,0,
40.450,12.748,2.444,1.525,False,0,0,
40.500,12.749,2.459,1.525,False,0,0,
40.550,12.749,2.474,1.525,False,0,0,
40.600,12.750,2.489,1.525,False,0,0,
40.650,12.751,2.504,1.525,False,0,0,
40.700,12.751,2.519,1.525,False,0,0,
40.750,12.752,2.534,1.525,False,0,0,
40.800,12.753,2.549,1.525,False,0,0,
40.850,12.753,2.564,1.525,False,0,0,
40.900,12.754,2.579,1.525,False,0,0,
40.950,12.755,2.594,1.525,False,0,0,
41.000,12.755,2.609,1.525,False,0,0,
41.050,12.756,2.624,1.525,False,0,0,
41.100,12.757,2.639,1.525,False,0,0,
41.150,12.757,2.654,1.525,False,0,0,
41.200,12.758,2.669,1.525,False,0,0,
41.250,12.759,2.684,1.525,False,0,0,
41.300,12.759,2.699,1.525,False,0,0,
41.350,12.760,2.714,1.525,False,0,0,
41.400,12.761,2.729,1.525,False,0,0,
41.450,12.761,2.744,1.525,False,0,0,
41.500,12.762,2.759,1.525,False,0,0,
41.550,12.763,2.774,1.525,False,0,0,
41.600,12.763,2.789,1.525,False,0,0,
41.650,12.764,2.804,1.525,False,0,0,
41.700,12.765,2.819,1.525,False,0,0,
41.750,12.766,2.834,1.525,True,1,1,4.989
41.800,12.766,2.849,1.525,True,1,0,4.975
41.850,12.767,2.864,1.525,True,1,0,4.962
41.900,12.768,2.879,1.525,True,1,0,4.948
41.950,12.768,2.894,1.525,True,1,0,4.934
42.000,12.769,2.909,1.525,True,1,0,4.920
42.050,12.770,2.924,1.525,True,1,0,4.907
42.100,12.770,2.939,1.525,True,1,0,4.893
42.150,12.771,2.954,1.525,True,1,0,4.879
42.200,12.772,2.968,1.525,True,1,0,4.866
42.250,12.772,2.983,1.525,True,1,0,4.852
42.300,12.773,2.998,1.525,True,1,0,4.838
42.350,12.774,3.013,1.525,True,1,0,4.824
42.400,12.774,3.028,1.525,True,1,0,4.811
42.450,12.775,3.043,1.525,True,1,0,4.797
42.500,12.776,3.058,1.525,True,1,0,4.783
42.550,12.776,3.073,1.525,True,1,0,4.770
42.600,12.777,3.088,1.525,True,1,0,4.756
42.650,12.778,3.103,1.525,True,1,0,4.742
42.700,12.778,3.118,1.525,True,1,0,4.729
42.750,12.779,3.133,1.525,True,1,0,4.715
42.800,12.780,3.148,1.525,True,1,0,4.702
42.850,12.780,3.163,1.525,True,1,0,4.688
42.900,12.781,3.178,1.525,True,1,0,4.674
42.950,12.782,3.193,1.525,True,1,0,4.661
43.000,12.783,3.208,1.525,True,1,0,4.647
43.050,12.783,3.223,1.525,True,1,0,4.634
43.100,12.784,3.238,1.525,True,1,0,4.620
43.150,12.785,3.253,1.525,True,1,0,4.607
43.200,12.785,3.268,1.525,True,1,0,4.593
43.250,12.786,3.283,1.525,True,1,0,4.579
43.300,12.787,3.298,1.525,True,1,1,4.566
43.350,12.787,3.313,1.525,True,1,0,4.552
43.400,12.788,3.328,1.525,True,1,0,4.539
43.450,12.789,3.343,1.525,True,1,0,4.525
43.500,12.789,3.358,1.525,True,1,0,4.512
43.550,12.790,3.373,1.525,True,1,0,4.498
43.600,12.791,3.388,1.525,True,1,0,4.485
43.650,12.791,3.403,1.525,True,1,0,4.471
43.700,12.792,3.418,1.525,True,1,0,4.458
43.750,12.793,3.433,1.525,True,1,0,4.445
43.800,12.793,3.448,1.525,True,1,0,4.431
43.850,12.794,3.463,1.525,True,1,0,4.418
43.900,12.795,3.478,1.525,True,1,0,4.404
43.950,12.795,3.493,1.525,True,1,0,4.391
44.000,12.796,3.508,1.525,True,1,0,4.378
44.050,12.797,3.523,1.525,True,1,0,4.364
44.100,12.797,3.538,1.525,True,1,0,4.351
44.150,12.798,3.553,1.525,True,1,0,4.337
44.200,12.799,3.568,1.525,True,1,0,4.324
44.250,12.800,3.583,1.525,True,1,0,4.311
44.300,12.800,3.598,1.525,True,1,0,4.297
44.350,12.801,3.613,1.525,True,1,0,4.284
44.400,12.802,3.628,1.525,True,1,0,4.271
44.450,12.802,3.643,1.525,True,1,0,4.257
44.500,12.803,3.658,1.525,True,1,0,4.244
44.550,12.804,3.673,1.525,True,1,0,4.231
44.600,12.804,3.688,1.525,True,1,0,4.218
44.650,12.805,3.703,1.525,True,1,0,4.204
44.700,12.806,3.718,1.525,True,1,0,4.191
44.750,12.806,3.733,1.525,True,1,0,4.178
44.800,12.807,3.748,1.525,True,1,0,4.165
44.850,12.808,3.763,1.525,True,1,1,4.152
44.900,12.808,3.778,1.525,True,1,0,4.138
44.950,12.809,3.793,1.525,True,1,0,4.125
45.000,12.810,3.808,1.525,True,1,0,4.112
45.050,12.810,3.823,1.525,True,1,0,4.099
45.100,12.811,3.838,1.525,True,1,0,4.086
45.150,12.812,3.853,1.525,True,1,0,4.073
45.200,12.812,3.868,1.525,True,1,0,4.060
45.250,12.813,3.883,1.525,True,1,0,4.046
45.300,12.814,3.898,1.525,True,1,0,4.033
45.350,12.814,3.913,1.525,True,1,0,4.020
45.400,12.815,3.928,1.525,True,1,0,4.007
45.450,12.816,3.942,1.525,True,1,0,3.994
45.500,12.817,3.957,1.525,True,1,0,3.981
45.550,12.817,3.972,1.525,True,1,0,3.968
45.600,12.818,3.987,1.525,True,1,0,3.955
45.650,12.819,4.002,1.525,True,1,0,3.942
45.700,12.819,4.017,1.525,True,1,0,3.929
45.750,12.820,4.032,1.525,True,1,0,3.916
45.800,12.821,4.047,1.525,True,1,0,3.903
45.850,12.821,4.062,1.525,True,1,0,3.890
45.900,12.822,4.077,1.525,True,1,0,3.877
45.950,12.823,4.092,1.525,True,1,0,3.864
46.000,12.823,4.107,1.525,True,1,0,3.852
46.050,12.824,4.122,1.525,True,1,0,3.839
46.100,12.825,4.137,1.525,True,1,0,3.826
46.150,12.825,4.152,1.525,True,1,0,3.813
46.200,12.826,4.167,1.525,True,1,0,3.800
46.250,12.827,4.182,1.525,True,1,0,3.787
46.300,12.827,4.197,1.525,True,1,0,3.775
46.350,12.828,4.212,1.525,True,1,0,3.762
46.400,12.829,4.227,1.525,True,1,1,3.749
46.450,12.829,4.242,1.525,True,1,0,3.736
46.500,12.830,4.257,1.525,True,1,0,3.724
46.550,12.831,4.272,1.525,True,1,0,3.711
46.600,12.831,4.287,1.525,True,1,0,3.698
46.650,12.832,4.302,1.525,True,1,0,3.686
46.700,12.833,4.317,1.525,True,1,0,3.673
46.750,12.834,4.332,1.525,True,1,0,3.660
46.800,12.834,4.347,1.525,True,1,0,3.648
46.850,12.835,4.362,1.525,True,1,0,3.635
46.900,12.836,4.377,1.525,True,1,0,3.622
46.950,12.836,4.392,1.525,True,1,0,3.610
47.000,12.837,4.407,1.525,True,1,0,3.597
47.050,12.838,4.422,1.525,True,1,0,3.585
47.100,12.838,4.437,1.525,True,1,0,3.572
47.150,12.839,4.452,1.525,True,1,0,3.560
47.200,12.840,4.467,1.525,True,1,0,3.547
47.250,12.840,4.482,1.525,True,1,0,3.535
47.300,12.841,4.497,1.525,True,1,0,3.522
47.350,12.842,4.512,1.525,True,1,0,3.510
47.400,12.842,4.527,1.525,True,1,0,3.498
47.450,12.843,4.542,1.525,True,1,0,3.485
47.500,12.844,4.557,1.525,True,1,0,3.473
47.550,12.844,4.572,1.525,True,1,0,3.461
47.600,12.845,4.587,1.525,True,1,0,3.448
47.650,12.846,4.602,1.525,True,1,0,3.436
47.700,12.846,4.617,1.525,True,1,0,3.424
47.750,12.847,4.632,1.525,True,1,0,3.412
47.800,12.848,4.647,1.525,True,1,0,3.399
47.850,12.848,4.662,1.525,True,1,0,3.387
47.900,12.849,4.677,1.525,True,1,0,3.375
47.950,12.850,4.692,1.525,True,1,1,3.363
48.000,12.851,4.707,1.525,True,1,0,3.351
48.050,12.851,4.722,1.525,True,1,0,3.339
48.100,12.852,4.737,1.525,True,1,0,3.326
48.150,12.853,4.752,1.525,True,1,0,3.314
48.200,12.853,4.767,1.525,True,1,0,3.302
48.250,12.854,4.782,1.525,True,1,0,3.290
48.300,12.855,4.797,1.525,True,1,0,3.278
48.350,12.855,4.812,1.525,True,1,0,3.266
48.400,12.856,4.827,1.525,True,1,0,3.255
48.450,12.857,4.842,1.525,True,1,0,3.243
48.500,12.857,4.857,1.525,True,1,0,3.231
48.550,12.858,4.872,1.525,True,1,0,3.219
48.600,12.859,4.887,1.525,True,1,0,3.207
48.650,12.859,4.901,1.525,True,1,0,3.195
48.700,12.860,4.916,1.525,True,1,0,3.183
48.750,12.861,4.931,1.525,True,1,0,3.172
48.800,12.861,4.946,1.525,True,1,0,3.160
48.850,12.862,4.961,1.525,True,1,0,3.148
48.900,12.863,4.976,1.525,True,1,0,3.137
48.950,12.863,4.991,1.525,True,1,0,3.125
49.000,12.864,5.006,1.525,True,1,0,3.113
49.050,12.865,5.021,1.525,True,1,0,3.102
49.100,12.865,5.036,1.525,True,1,0,3.090
49.150,12.866,5.051,1.525,True,1,0,3.079
49.200,12.867,5.066,1.525,True,1,0,3.067
49.250,12.868,5.081,1.525,True,1,0,3.056
49.300,12.868,5.096,1.525,True,1,0,3.044
49.350,12.869,5.111,1.525,True,1,0,3.033
49.400,12.870,5.126,1.525,True,1,0,3.022
49.450,12.870,5.141,1.525,True,1,0,3.010
49.500,12.871,5.156,1.525,True,1,1,2.999
49.550,12.872,5.171,1.525,True,1,0,2.988
49.600,12.872,5.186,1.525,True,1,0,2.976
49.650,12.873,5.201,1.525,True,1,0,2.965
49.700,12.874,5.216,1.525,True,1,0,2.954
49.750,12.874,5.231,1.525,True,1,0,2.943
49.800,12.875,5.246,1.525,True,1,0,2.932
49.850,12.876,5.261,1.525,True,1,0,2.921
49.900,12.876,5.276,1.525,True,1,0,2.910
49.950,12.877,5.291,1.525,True,1,0,2.899
50.000,12.878,5.306,1.525,True,1,0,2.888
50.050,12.878,5.321,1.525,True,1,0,2.877
50.100,12.879,5.336,1.525,True,1,0,2.866
50.150,12.880,5.351,1.525,True,1,0,2.855
50.200,12.880,5.366,1.525,True,1,0,2.844
50.250,12.881,5.381,1.525,True,1,0,2.834
50.300,12.882,5.396,1.525,True,1,0,2.823
50.350,12.882,5.411,1.525,True,1,0,2.812
50.400,12.883,5.426,1.525,True,1,0,2.801
50.450,12.884,5.441,1.525,False,0,0,
50.500,12.885,5.456,1.525,False,0,0,
50.550,12.885,5.471,1.525,False,0,0,
50.600,12.886,5.486,1.525,False,0,0,
50.650,12.887,5.501,1.525,False,0,0,
50.700,12.887,5.516,1.525,False,0,0,
50.750,12.888,5.531,1.525,False,0,0,
50.800,12.889,5.546,1.525,False,0,0,
50.850,12.889,5.561,1.525,False,0,0,
50.900,12.890,5.576,1.525,False,0,0,
50.950,12.891,5.591,1.525,False,0,0,
51.000,12.891,5.606,1.525,False,0,0,
51.050,12.892,5.621,1.525,False,0,0,
51.100,12.893,5.636,1.525,False,0,0,
51.150,12.893,5.651,1.525,False,0,0,
51.200,12.894,5.666,1.525,False,0,0,
51.250,12.895,5.681,1.525,False,0,0,
51.300,12.895,5.696,1.525,False,0,0,
51.350,12.896,5.711,1.525,False,0,0,
51.400,12.897,5.726,1.525,False,0,0,
51.450,12.897,5.741,1.525,False,0,0,
51.500,12.898,5.756,1.525,False,0,0,
51.550,12.899,5.771,1.525,False,0,0,
51.600,12.899,5.786,1.525,False,0,0,
51.650,12.900,5.801,1.525,False,0,0,
51.700,12.901,5.816,1.525,False,0,0,
51.750,12.902,5.831,1.525,False,0,0,
51.800,12.902,5.846,1.525,False,0,0,
51.850,12.903,5.861,1.525,False,0,0,
51.900,12.904,5.875,1.525,False,0,0,
51.950,12.904,5.890,1.525,False,0,0,
52.000,12.905,5.905,1.525,False,0,0,
52.050,12.906,5.920,1.525,False,0,0,
52.100,12.906,5.935,1.525,False,0,0,
52.150,12.907,5.950,1.525,False,0,0,
52.200,12.908,5.965,1.525,False,0,0,
52.250,12.908,5.980,1.525,False,0,0,
52.300,12.909,5.995,1.525,False,0,0,
52.350,12.910,6.010,1.525,False,0,0,
52.400,12.910,6.025,1.525,False,0,0,
52.450,12.911,6.040,1.525,False,0,0,
52.500,12.912,6.055,1.525,False,0,0,
52.550,12.912,6.070,1.525,False,0,0,
52.600,12.913,6.085,1.525,False,0,0,
52.650,12.914,6.100,1.525,False,0,0,
52.700,12.914,6.115,1.525,False,0,0,
52.750,12.915,6.130,1.525,False,0,0,
52.800,12.916,6.145,1.525,False,0,0,
52.850,12.917,6.160,1.525,False,0,0,
52.900,12.917,6.175,1.525,False,0,0,
52.950,12.918,6.190,1.525,False,0,0,
53.000,12.919,6.205,1.525,False,0,0,
53.050,12.919,6.220,1.525,False,0,0,
53.100,12.920,6.235,1.525,False,0,0,
53.150,12.921,6.250,1.525,False,0,0,
53.200,12.921,6.265,1.525,False,0,0,
53.250,12.922,6.280,1.525,False,0,0,
53.300,12.923,6.295,1.525,False,0,0,
53.350,12.923,6.310,1.525,False,0,0,
53.400,12.924,6.325,1.525,False,0,0,
53.450,12.925,6.340,1.525,False,0,0,
53.500,12.925,6.355,1.525,False,0,0,
53.550,12.926,6.370,1.525,False,0,0,
53.600,12.927,6.385,1.525,False,0,0,
53.650,12.927,6.400,1.525,False,0,0,
53.700,12.928,6.415,1.525,False,0,0,
53.750,12.929,6.430,1.525,False,0,0,
53.800,12.929,6.445,1.525,False,0,0,
53.850,12.930,6.460,1.525,False,0,0,
53.900,12.931,6.475,1.525,False,0,0,
53.950,12.931,6.490,1.525,False,0,0,
54.000,12.932,6.505,1.525,False,0,0,
54.050,12.933,6.520,1.525,False,0,0,
54.100,12.934,6.535,1.525,False,0,0,
54.150,12.934,6.550,1.525,False,0,0,
54.200,12.935,6.565,1.525,False,0,0,
54.250,12.936,6.580,1.525,False,0,0,
54.300,12.936,6.595,1.525,False,0,0,
54.350,12.937,6.610,1.525,False,0,0,
54.400,12.938,6.625,1.525,False,0,0,
54.450,12.938,6.640,1.525,False,0,0,
54.500,12.939,6.655,1.525,False,0,0,
54.550,12.940,6.670,1.525,False,0,0,
54.600,12.940,6.685,1.525,False,0,0,
54.650,12.941,6.700,1.525,False,0,0,
54.700,12.942,6.715,1.525,False,0,0,
54.750,12.942,6.730,1.525,False,0,0,
54.800,12.943,6.745,1.525,False,0,0,
54.850,12.944,6.760,1.525,False,0,0,
54.900,12.944,6.775,1.525,False,0,0,
54.950,12.945,6.790,1.525,False,0,0,
55.000,12.946,6.805,1.525,False,0,0,
55.050,12.946,6.820,1.525,False,0,0,
55.100,12.947,6.835,1.525,False,0,0,
55.150,12.948,6.849,1.525,False,0,0,
55.200,12.948,6.864,1.525,False,0,0,
55.250,12.949,6.879,1.525,False,0,0,
55.300,12.950,6.894,1.525,False,0,0,
55.350,12.951,6.909,1.525,False,0,0,
55.400,12.951,6.924,1.525,False,0,0,
55.450,12.952,6.939,1.525,False,0,0,
55.500,12.953,6.954,1.525,False,0,0,
55.550,12.953,6.969,1.525,False,0,0,
55.600,12.954,6.984,1.525,False,0,0,
55.650,12.955,6.999,1.525,False,0,0,
55.700,12.955,7.014,1.525,False,0,0,
55.750,12.956,7.029,1.525,False,0,0,
55.800,12.957,7.044,1.525,False,0,0,
55.850,12.957,7.059,1.525,False,0,0,
55.900,12.958,7.074,1.525,False,0,0,
55.950,12.959,7.089,1.525,False,0,0,
56.000,12.959,7.104,1.525,False,0,0,
56.050,12.960,7.119,1.525,False,0,0,
56.100,12.961,7.134,1.525,False,0,0,
56.150,12.961,7.149,1.525,False,0,0,
56.200,12.962,7.164,1.525,False,0,0,
56.250,12.963,7.179,1.525,False,0,0,
56.300,12.963,7.194,1.525,False,0,0,
56.350,12.964,7.209,1.525,False,0,0,
56.400,12.965,7.224,1.525,False,0,0,
56.450,12.965,7.239,1.525,False,0,0,
56.500,12.966,7.254,1.525,False,0,0,
56.550,12.967,7.269,1.525,False,0,0,
56.600,12.968,7.284,1.525,False,0,0,
56.650,12.968,7.299,1.525,False,0,0,
56.700,12.969,7.314,1.525,False,0,0,
56.750,12.970,7.329,1.525,False,0,0,
56.800,12.970,7.344,1.525,False,0,0,
56.850,12.971,7.359,1.525,False,0,0,
56.900,12.972,7.374,1.525,False,0,0,
56.950,12.972,7.389,1.525,False,0,0,
57.000,12.973,7.404,1.525,False,0,0,
