time,x,y,theta,v,omega,stopped
131.45,16.9877,9.4815,1.5659,0.3,0.0,False
131.5,16.9878,9.4965,1.5659,0.3,0.0,False
131.55,16.9879,9.5115,1.5659,0.3,0.0,False
131.6,16.9879,9.5265,1.5659,0.3,0.0,False
131.65,16.988,9.5415,1.5659,0.3,0.0,False
131.7,16.9881,9.5565,1.5659,0.3,0.0,False
131.75,16.9881,9.5715,1.5659,0.3,0.0,False
131.8,16.9882,9.5865,1.5659,0.3,0.0,False
131.85,16.9883,9.6015,1.5659,0.3,0.0,False
131.9,16.9884,9.6165,1.5659,0.3,0.0,False
131.95,16.9884,9.6315,1.5659,0.3,0.0,False
132.0,16.9885,9.6465,1.5659,0.3,0.0,False
132.05,16.9886,9.6615,1.5659,0.3,0.0,False
132.1,16.9887,9.6765,1.5659,0.3,0.0,False
132.15,16.9887,9.6915,1.5659,0.3,0.0,False
132.2,16.9888,9.7065,1.5659,0.3,0.0,False
132.25,16.9889,9.7215,1.5659,0.3,0.0,False
132.3,16.989,9.7365,1.5659,0.3,0.0,False
132.35,16.989,9.7515,1.5659,0.3,0.0,False
132.4,16.9891,9.7665,1.5659,0.3,0.0,False
132.45,16.9892,9.7815,1.5659,0.3,0.0,False
132.5,16.9892,9.7965,1.5659,0.3,0.0,False
132.55,16.9893,9.8115,1.5659,0.3,0.0,False
132.6,16.9894,9.8265,1.5659,0.3,0.0,False
132.65,16.9895,9.8415,1.5659,0.3,0.0,False
132.7,16.9895,9.8565,1.5659,0.3,0.0,False
132.75,16.9896,9.8715,1.5659,0.3,0.0,False
132.8,16.9897,9.8865,1.5659,0.3,0.0,False
132.85,16.9898,9.9015,1.5659,0.3,0.0,False
132.9,16.9898,9.9165,1.5659,0.3,0.0,False
132.95,16.9899,9.9315,1.5659,0.3,0.0,False
133.0,16.99,9.9465,1.5659,0.3,0.0,False
133.05,16.9901,9.9615,1.5659,0.3,0.0,False
133.1,16.9901,9.9765,1.5659,0.3,0.0,False
133.15,16.9902,9.9915,1.5659,0.3,0.0,False
133.2,16.9903,10.0065,1.5659,0.3,0.0,False
133.25,16.9903,10.0215,1.5659,0.3,0.0,False
133.3,16.9904,10.0365,1.5659,0.3,0.0,False
133.35,16.9905,10.0515,1.5659,0.3,0.0,False
133.4,16.9906,10.0665,1.5659,0.3,0.0,False
133.45,16.9906,10.0815,1.5659,0.3,0.0,False
133.5,16.9907,10.0965,1.5659,0.3,0.0,False
133.55,16.9908,10.1115,1.5659,0.3,0.0,False
133.6,16.9909,10.1265,1.5659,0.3,0.0,False
133.65,16.9909,10.1415,1.5659,0.3,0.0,False
133.7,16.991,10.1565,1.5659,0.3,0.0,False
133.75,16.9911,10.1715,1.5659,0.3,0.0,False
133.8,16.9912,10.1865,1.5659,0.3,0.0,False
133.85,16.9912,10.2015,1.5659,0.3,0.0,False
133.9,16.9913,10.2165,1.5659,0.3,0.0,False
133.95,16.9914,10.2315,1.5659,0.3,0.0,False
134.0,16.9914,10.2465,1.5659,0.3,0.0,False
134.05,16.9915,10.2615,1.5659,0.3,0.0,False
134.1,16.9916,10.2765,1.5659,0.3,0.0,False
134.15,16.9917,10.2915,1.5659,0.3,0.0,False
134.2,16.9917,10.3065,1.5659,0.3,0.0,False
134.25,16.9918,10.3215,1.5659,0.3,0.0,False
134.3,16.9919,10.3365,1.5659,0.3,0.0,False
134.35,16.992,10.3515,1.5659,0.3,0.0,False
134.4,16.992,10.3665,1.5659,0.3,0.0,False
134.45,16.9921,10.3815,1.5659,0.3,0.0,False
134.5,16.9922,10.3965,1.5659,0.3,0.0,False
134.55,16.9922,10.4115,1.5659,0.3,0.0,False
134.6,16.9923,10.4265,1.5659,0.3,0.0,False
134.65,16.9924,10.4415,1.5659,0.3,-0.0,False
134.7,16.9925,10.4565,1.5659,0.3,-0.0,False
134.75,16.9925,10.4715,1.5659,0.3,-0.0,False
134.8,16.9926,10.4865,1.5659,0.3,-0.0,False
134.85,16.9927,10.5015,1.5659,0.3,-0.0,False
134.9,16.9928,10.5165,1.5659,0.3,-0.0,False
134.95,16.9928,10.5315,1.5659,0.3,-0.0,False
135.0,16.9929,10.5465,1.5659,0.3,-0.0,False
135.05,16.993,10.5615,1.5659,0.3,-0.0,False
135.1,16.9931,10.5765,1.5659,0.3,-0.0,False
135.15,16.9931,10.5915,1.5659,0.3,-0.0,False
135.2,16.9932,10.6065,1.5659,0.3,-0.0,False
135.25,16.9933,10.6215,1.5659,0.3,-0.0,False
135.3,16.9933,10.6365,1.5659,0.3,-0.0,False
135.35,16.9934,10.6515,1.5659,0.3,-0.0,False
135.4,16.9935,10.6665,1.5659,0.3,-0.0,False
135.45,16.9936,10.6815,1.5659,0.3,-0.0,False
135.5,16.9936,10.6965,1.5659,0.3,-0.0,False
135.55,16.9937,10.7115,1.5659,0.3,-0.0,False
135.6,16.9938,10.7265,1.5659,0.3,-0.0,False
135.65,16.9939,10.7415,1.5659,0.3,-0.0,False
135.7,16.9939,10.7565,1.5659,0.3,-0.0,False
135.75,16.994,10.7715,1.5659,0.3,-0.0,False
135.8,16.9941,10.7865,1.5659,0.3,-0.0,False
135.85,16.9941,10.8015,1.5659,0.3,-0.0,False
135.9,16.9942,10.8165,1.5659,0.3,-0.0,False
135.95,16.9943,10.8315,1.5659,0.3,-0.0,False
136.0,16.9944,10.8465,1.5659,0.3,-0.0,False
136.05,16.9944,10.8615,1.5659,0.3,-0.0,False
136.1,16.9945,10.8765,1.5659,0.3,-0.0,False
136.15,16.9946,10.8915,1.5659,0.3,-0.0,False
136.2,16.9947,10.9065,1.5659,0.3,-0.0,False
136.25,16.9947,10.9215,1.5659,0.3,-0.0,False
136.3,16.9948,10.9365,1.5659,0.3,-0.0,False
136.35,16.9949,10.9515,1.5659,0.3,-0.0,False
136.4,16.995,10.9665,1.5659,0.3,-0.0,False
136.45,16.995,10.9815,1.5659,0.3,-0.0,False
136.5,16.9951,10.9965,1.5659,0.3,-0.0,False
136.55,16.9952,11.0115,1.5659,0.3,-0.0,False
136.6,16.9952,11.0263,1.5659,0.2966,-0.0,False
136.65,16.9953,11.0409,1.5659,0.2921,-0.0,False
136.7,16.9954,11.0553,1.5659,0.2877,-0.0,False
136.75,16.9955,11.0695,1.5659,0.2834,-0.0,False
136.8,16.9955,11.0834,1.5659,0.2792,-0.0,False
136.85,16.9956,11.0972,1.5659,0.275,-0.0,False
136.9,16.9957,11.1107,1.5659,0.2709,-0.0,False
136.95,16.9957,11.124,1.5659,0.2668,-0.0,False
137.0,16.9958,11.1372,1.5659,0.2628,-0.0,False
137.05,16.9958,11.1501,1.5659,0.2588,-0.0,False
137.1,16.9959,11.1629,1.5659,0.255,-0.0,False
137.15,16.996,11.1754,1.5659,0.2511,-0.0,False
137.2,16.996,11.1878,1.5659,0.2474,-0.0,False
137.25,16.9961,11.2,1.5659,0.2437,-0.0,False
137.3,16.9962,11.212,1.5659,0.24,-0.0,False
137.35,16.9962,11.2238,1.5659,0.2364,-0.0,False
137.4,16.9963,11.2354,1.5659,0.2329,-0.0,False
137.45,16.9963,11.2469,1.5659,0.2294,-0.0,False
137.5,16.9964,11.2582,1.5659,0.2259,-0.0,False
137.55,16.9964,11.2693,1.5659,0.2225,-0.0,False
137.6,16.9965,11.2803,1.5659,0.2192,-0.0,False
137.65,16.9965,11.2911,1.5659,0.2159,-0.0,False
137.7,16.9966,11.3017,1.5659,0.2127,-0.0,False
137.75,16.9966,11.3122,1.5659,0.2095,-0.0,False
137.8,16.9967,11.3225,1.5659,0.2063,-0.0,False
137.85,16.9967,11.3327,1.5659,0.2032,-0.0,False
137.9,16.9968,11.3427,1.5659,0.2002,-0.0,False
137.95,16.9968,11.3526,1.5659,0.1972,-0.0,False
138.0,16.9969,11.3623,1.5659,0.1942,-0.0,False
138.05,16.9969,11.3718,1.5659,0.1913,-0.0,False
138.1,16.997,11.3813,1.5659,0.1885,-0.0,False
138.15,16.997,11.3905,1.5659,0.1856,-0.0,False
138.2,16.9971,11.3997,1.5659,0.1828,-0.0,False
138.25,16.9971,11.4087,1.5659,0.1801,-0.0,False
138.3,16.9972,11.4176,1.5659,0.1774,-0.0,False
138.35,16.9972,11.4263,1.5659,0.1747,-0.0,False
138.4,16.9972,11.4349,1.5659,0.1721,-0.0,False
138.45,16.9973,11.4434,1.5659,0.1695,-0.0,False
138.5,16.9973,11.4517,1.5659,0.167,-0.0,False
138.55,16.9974,11.4599,1.5659,0.1645,-0.0,False
138.6,16.9974,11.468,1.5659,0.162,-0.0,False
138.65,16.9974,11.476,1.5659,0.1596,-0.0,False
138.7,16.9975,11.4839,1.5659,0.1572,-0.0,False
138.75,16.9975,11.4916,1.5659,0.1548,-0.0,False
138.8,16.9976,11.4993,1.5659,0.1525,-0.0,False
138.85,16.9976,11.5068,1.5659,0.1502,-0.0,False
138.9,16.9976,11.5142,1.5659,0.148,-0.0,False
138.95,16.9977,11.5214,1.5659,0.1458,-0.0,False
139.0,16.9977,11.5286,1.5659,0.1436,-0.0,False
139.05,16.9977,11.5357,1.5659,0.1414,-0.0,False
139.1,16.9978,11.5427,1.5659,0.1393,-0.0,False
139.15,16.9978,11.5495,1.5659,0.1372,-0.0,False
139.2,16.9978,11.5563,1.5659,0.1351,-0.0,False
139.25,16.9979,11.5629,1.5659,0.1331,-0.0,False
139.3,16.9979,11.5695,1.5659,0.1311,-0.0,False
139.35,16.9979,11.5759,1.5659,0.1292,-0.0,False
139.4,16.998,11.5823,1.5659,0.1272,-0.0,False
139.45,16.998,11.5886,1.5659,0.1253,-0.0,False
139.5,16.998,11.5947,1.5659,0.1234,-0.0,False
139.55,16.9981,11.6008,1.5659,0.1216,-0.0,False
139.6,16.9981,11.6068,1.5659,0.1198,-0.0,False
139.65,16.9981,11.6127,1.5659,0.118,-0.0,False
139.7,16.9981,11.6185,1.5659,0.1162,-0.0,False
139.75,16.9982,11.6242,1.5659,0.1144,-0.0,False
139.8,16.9982,11.6299,1.5659,0.1127,-0.0,False
139.85,16.9982,11.6354,1.5659,0.111,-0.0,False
139.9,16.9982,11.6409,1.5659,0.1094,-0.0,False
139.95,16.9983,11.6463,1.5659,0.1077,-0.0,False
140.0,16.9983,11.6516,1.5659,0.1061,-0.0,False
140.05,16.9983,11.6568,1.5659,0.1045,-0.0,False
140.1,16.9983,11.662,1.5659,0.103,-0.0,False
140.15,16.9984,11.667,1.5659,0.1014,-0.0,False
140.2,16.9984,11.672,1.5659,0.0999,-0.0,False
140.25,16.9984,11.6769,1.5659,0.0984,-0.0,False
140.3,16.9984,11.6818,1.5659,0.0969,-0.0,False
140.35,16.9985,11.6866,1.5659,0.0955,-0.0,False
140.4,16.9985,11.6913,1.5659,0.094,-0.0,False
140.45,16.9985,11.6959,1.5659,0.0926,-0.0,False
140.5,16.9985,11.7005,1.5659,0.0912,-0.0,False
140.55,16.9986,11.705,1.5659,0.0899,-0.0,False
140.6,16.9986,11.7094,1.5659,0.0885,-0.0,False
140.65,16.9986,11.7137,1.5659,0.0872,-0.0,False
140.7,16.9986,11.718,1.5659,0.0859,-0.0,False
140.75,16.9986,11.7223,1.5659,0.0846,-0.0,False
140.8,16.9987,11.7264,1.5659,0.0833,-0.0,False
140.85,16.9987,11.7305,1.5659,0.0821,-0.0,False
140.9,16.9987,11.7346,1.5659,0.0808,-0.0,False
140.95,16.9987,11.7386,1.5659,0.0796,-0.0,False
141.0,16.9987,11.7425,1.5659,0.0784,-0.0,False
141.05,16.9988,11.7463,1.5659,0.0773,-0.0,False
141.1,16.9988,11.7501,1.5659,0.0761,-0.0,False
141.15,16.9988,11.7539,1.5659,0.075,-0.0,False
141.2,16.9988,11.7576,1.5659,0.0738,-0.0,False
141.25,16.9988,11.7612,1.5659,0.0727,-0.0,False
141.3,16.9989,11.7648,1.5659,0.0716,-0.0,False
141.35,16.9989,11.7683,1.5659,0.0706,-0.0,False
141.4,16.9989,11.7718,1.5659,0.0695,-0.0,False
141.45,16.9989,11.7752,1.5659,0.0685,-0.0,False
141.5,16.9989,11.7786,1.5659,0.0674,-0.0,False
141.55,16.9989,11.7819,1.5659,0.0664,-0.0,False
141.6,16.999,11.7852,1.5659,0.0654,-0.0,False
141.65,16.999,11.7884,1.5659,0.0644,-0.0,False
141.7,16.999,11.7916,1.5659,0.0635,-0.0,False
141.75,16.999,11.7947,1.5659,0.0625,-0.0,False
141.8,16.999,11.7978,1.5659,0.0616,-0.0,False
141.85,16.999,11.8008,1.5659,0.0607,-0.0,False
141.9,16.999,11.8038,1.5659,0.0598,-0.0,False
141.95,16.9991,11.8068,1.5659,0.0589,-0.0,False
142.0,16.9991,11.8097,1.5659,0.058,-0.0,False
142.05,16.9991,11.8125,1.5659,0.0571,-0.0,False
142.1,16.9991,11.8153,1.5659,0.0562,-0.0,False
142.15,16.9991,11.8181,1.5659,0.0554,-0.0,False
142.2,16.9991,11.8208,1.5659,0.0546,-0.0,False
142.25,16.9991,11.8235,1.5659,0.0538,-0.0,False
142.3,16.9992,11.8262,1.5659,0.0529,-0.0,False
142.35,16.9992,11.8288,1.5659,0.0522,-0.0,False
142.4,16.9992,11.8313,1.5659,0.0514,-0.0,False
142.45,16.9992,11.8339,1.5659,0.0506,-0.0,False
142.5,16.9992,11.8364,1.5659,0.0498,-0.0,False
142.55,16.9992,11.8388,1.5659,0.0491,-0.0,False
142.6,16.9992,11.8412,1.5659,0.0484,-0.0,False
142.65,16.9992,11.8436,1.5659,0.0476,-0.0,False
142.7,16.9992,11.846,1.5659,0.0469,-0.0,False
142.75,16.9993,11.8483,1.5659,0.0462,-0.0,False
142.8,16.9993,11.8505,1.5659,0.0455,-0.0,False
142.85,16.9993,11.8528,1.5659,0.0448,-0.0,False
142.9,16.9993,11.855,1.5659,0.0442,-0.0,False
142.95,16.9993,11.8572,1.5659,0.0435,-0.0,False
143.0,16.9993,11.8593,1.5659,0.0429,-0.0,False
143.05,16.9993,11.8614,1.5659,0.0422,-0.0,False
143.1,16.9993,11.8635,1.5659,0.0416,-0.0,False
143.15,16.9993,11.8655,1.5659,0.041,-0.0,False
143.2,16.9994,11.8676,1.5659,0.0403,-0.0,False
143.25,16.9994,11.8695,1.5659,0.0397,-0.0,False
143.3,16.9994,11.8715,1.5659,0.0391,-0.0,False
143.35,16.9994,11.8734,1.5659,0.0385,-0.0,False
143.4,16.9994,11.8753,1.5659,0.038,-0.0,False
143.45,16.9994,11.8772,1.5659,0.0374,-0.0,False
143.5,16.9994,11.879,1.5659,0.0368,-0.0,False
143.55,16.9994,11.8809,1.5659,0.0363,-0.0,False
143.6,16.9994,11.8826,1.5659,0.0357,-0.0,False
143.65,16.9994,11.8844,1.5659,0.0352,-0.0,False
143.7,16.9994,11.8861,1.5659,0.0347,-0.0,False
143.75,16.9995,11.8878,1.5659,0.0342,-0.0,False
143.8,16.9995,11.8895,1.5659,0.0336,-0.0,False
143.85,16.9995,11.8912,1.5659,0.0331,-0.0,False
143.9,16.9995,11.8928,1.5659,0.0326,-0.0,False
143.95,16.9995,11.8944,1.5659,0.0322,-0.0,False
144.0,16.9995,11.896,1.5659,0.0317,-0.0,False
144.05,16.9995,11.8976,1.5659,0.0312,-0.0,False
144.1,16.9995,11.8991,1.5659,0.0307,-0.0,False
144.15,16.9995,11.9006,1.5659,0.0303,-0.0,False
144.2,16.9995,11.9006,1.6159,0.0,1.0,False
144.25,16.9995,11.9006,1.6659,0.0,1.0,False
144.3,16.9995,11.9006,1.7159,0.0,1.0,False
144.35,16.9995,11.9006,1.7659,0.0,1.0,False
144.4,16.9995,11.9006,1.8159,0.0,1.0,False
144.45,16.9995,11.9006,1.8659,0.0,1.0,False
144.5,16.9995,11.9006,1.9159,0.0,1.0,False
144.55,16.9995,11.9006,1.9659,0.0,1.0,False
144.6,16.9995,11.9006,2.0159,0.0,1.0,False
144.65,16.9995,11.9006,2.0659,0.0,1.0,False
144.7,16.9995,11.9006,2.1159,0.0,1.0,False
144.75,16.9995,11.9006,2.1659,0.0,1.0,False
144.8,16.9995,11.9006,2.2159,0.0,1.0,False
144.85,16.9995,11.9006,2.2659,0.0,1.0,False
144.9,16.9995,11.9006,2.3159,0.0,1.0,False
144.95,16.9995,11.9006,2.3659,0.0,1.0,False
145.0,16.9995,11.9006,2.4159,0.0,1.0,False
145.05,16.9995,11.9006,2.4659,0.0,1.0,False
145.1,16.9995,11.9006,2.5159,0.0,1.0,False
145.15,16.9995,11.9006,2.5659,0.0,1.0,False
145.2,16.9995,11.9006,2.6159,0.0,1.0,False
145.25,16.9995,11.9006,2.6659,0.0,1.0,False
145.3,16.9995,11.9006,2.7159,0.0,1.0,False
145.35,16.9995,11.9006,2.7659,0.0,1.0,False
145.4,16.9995,11.9006,2.8159,0.0,1.0,False
145.45,16.9995,11.9006,2.8659,0.0,1.0,False
145.5,16.9995,11.9006,2.9159,0.0,1.0,False
145.55,16.9995,11.9006,2.9659,0.0,1.0,False
145.6,16.9995,11.9006,3.0159,0.0,1.0,False
145.65,16.9995,11.9006,3.0659,0.0,1.0,False
145.7,16.9995,11.9006,3.1159,0.0,1.0,False
145.75,16.9845,11.901,3.1165,0.3,0.0114,False
145.8,16.9695,11.9014,3.1171,0.3,0.0114,False
145.85,16.9545,11.9018,3.1176,0.3,0.0114,False
145.9,16.9395,11.9021,3.1182,0.3,0.0114,False
145.95,16.9245,11.9025,3.1188,0.3,0.0114,False
146.0,16.9095,11.9028,3.1193,0.3,0.0113,False
146.05,16.8945,11.9031,3.1199,0.3,0.0113,False
146.1,16.8795,11.9035,3.1205,0.3,0.0112,False
146.15,16.8646,11.9038,3.121,0.3,0.0112,False
146.2,16.8496,11.9041,3.1216,0.3,0.0111,False
146.25,16.8346,11.9044,3.1221,0.3,0.011,False
146.3,16.8196,11.9047,3.1227,0.3,0.0109,False
146.35,16.8046,11.905,3.1232,0.3,0.0108,False
146.4,16.7896,11.9052,3.1237,0.3,0.0107,False
146.45,16.7746,11.9055,3.1243,0.3,0.0106,False
146.5,16.7596,11.9058,3.1248,0.3,0.0105,False
146.55,16.7446,11.906,3.1253,0.3,0.0104,False
146.6,16.7296,11.9063,3.1258,0.3,0.0102,False
146.65,16.7146,11.9065,3.1263,0.3,0.0101,False
146.7,16.6996,11.9067,3.1268,0.3,0.01,False
146.75,16.6846,11.907,3.1273,0.3,0.0098,False
146.8,16.6696,11.9072,3.1278,0.3,0.0097,False
146.85,16.6546,11.9074,3.1283,0.3,0.0095,False
146.9,16.6396,11.9076,3.1288,0.3,0.0094,False
146.95,16.6246,11.9078,3.1292,0.3,0.0092,False
147.0,16.6096,11.9079,3.1297,0.3,0.009,False
147.05,16.5946,11.9081,3.1301,0.3,0.0089,False
147.1,16.5796,11.9083,3.1305,0.3,0.0087,False
147.15,16.5646,11.9085,3.131,0.3,0.0085,False
147.2,16.5496,11.9086,3.1314,0.3,0.0084,False
147.25,16.5346,11.9088,3.1318,0.3,0.0082,False
147.3,16.5196,11.9089,3.1322,0.3,0.008,False
147.35,16.5046,11.9091,3.1326,0.3,0.0078,False
147.4,16.4896,11.9092,3.133,0.3,0.0076,False
147.45,16.4746,11.9093,3.1333,0.3,0.0074,False
147.5,16.4596,11.9095,3.1337,0.3,0.0073,False
147.55,16.4446,11.9096,3.1341,0.3,0.0071,False
147.6,16.4296,11.9097,3.1344,0.3,0.0069,False
147.65,16.4146,11.9098,3.1347,0.3,0.0067,False
147.7,16.3996,11.9099,3.1351,0.3,0.0065,False
147.75,16.3846,11.91,3.1354,0.3,0.0063,False
147.8,16.3696,11.9101,3.1357,0.3,0.0061,False
147.85,16.3546,11.9102,3.136,0.3,0.0059,False
147.9,16.3396,11.9103,3.1363,0.3,0.0057,False
147.95,16.3246,11.9103,3.1365,0.3,0.0055,False
148.0,16.3096,11.9104,3.1368,0.3,0.0054,False
148.05,16.2946,11.9105,3.1371,0.3,0.0052,False
148.1,16.2796,11.9106,3.1373,0.3,0.005,False
148.15,16.2646,11.9106,3.1376,0.3,0.0048,False
148.2,16.2496,11.9107,3.1378,0.3,0.0046,False
148.25,16.2346,11.9107,3.138,0.3,0.0044,False
148.3,16.2196,11.9108,3.1382,0.3,0.0042,False
148.35,16.2046,11.9108,3.1384,0.3,0.0041,False
148.4,16.1896,11.9109,3.1386,0.3,0.0039,False
148.45,16.1746,11.9109,3.1388,0.3,0.0037,False
148.5,16.1596,11.911,3.139,0.3,0.0035,False
148.55,16.1446,11.911,3.1391,0.3,0.0033,False
148.6,16.1296,11.9111,3.1393,0.3,0.0032,False
148.65,16.1146,11.9111,3.1395,0.3,0.003,False
148.7,16.0996,11.9111,3.1396,0.3,0.0028,False
148.75,16.0846,11.9111,3.1397,0.3,0.0027,False
148.8,16.0696,11.9112,3.1399,0.3,0.0025,False
148.85,16.0546,11.9112,3.14,0.3,0.0023,False
148.9,16.0396,11.9112,3.1401,0.3,0.0022,False
148.95,16.0246,11.9113,3.1402,0.3,0.002,False
149.0,16.0096,11.9113,3.1403,0.3,0.0019,False
149.05,15.9946,11.9113,3.1404,0.3,0.0017,False
149.1,15.9796,11.9113,3.1404,0.3,0.0016,False
149.15,15.9646,11.9113,3.1405,0.3,0.0014,False
149.2,15.9496,11.9113,3.1406,0.3,0.0013,False
149.25,15.9346,11.9114,3.1406,0.3,0.0012,False
149.3,15.9196,11.9114,3.1407,0.3,0.001,False
149.35,15.9046,11.9114,3.1407,0.3,0.0009,False
149.4,15.8896,11.9114,3.1408,0.3,0.0008,False
149.45,15.8746,11.9114,3.1408,0.3,0.0006,False
149.5,15.8596,11.9114,3.1408,0.3,0.0005,False
149.55,15.8446,11.9114,3.1408,0.3,0.0004,False
149.6,15.8296,11.9114,3.1409,0.3,0.0003,False
149.65,15.8146,11.9115,3.1409,0.3,0.0002,False
149.7,15.7996,11.9115,3.1409,0.3,0.0,False
149.75,15.7846,11.9115,3.1409,0.3,-0.0001,False
149.8,15.7696,11.9115,3.1409,0.3,-0.0002,False
149.85,15.7546,11.9115,3.1408,0.3,-0.0003,False
149.9,15.7396,11.9115,3.1408,0.3,-0.0004,False
149.95,15.7246,11.9115,3.1408,0.3,-0.0005,False
150.0,15.7096,11.9115,3.1408,0.3,-0.0006,False
150.05,15.6946,11.9115,3.1407,0.3,-0.0006,False
150.1,15.6796,11.9116,3.1407,0.3,-0.0007,False
150.15,15.6646,11.9116,3.1407,0.3,-0.0008,False
150.2,15.6496,11.9116,3.1406,0.3,-0.0009,False
150.25,15.6346,11.9116,3.1406,0.3,-0.001,False
150.3,15.6196,11.9116,3.1405,0.3,-0.001,False
150.35,15.6046,11.9116,3.1405,0.3,-0.0011,False
150.4,15.5896,11.9117,3.1404,0.3,-0.0012,False
150.45,15.5746,11.9117,3.1403,0.3,-0.0012,False
150.5,15.5596,11.9117,3.1403,0.3,-0.0013,False
150.55,15.5446,11.9117,3.1402,0.3,-0.0014,False
150.6,15.5296,11.9117,3.1401,0.3,-0.0014,False
150.65,15.5146,11.9118,3.1401,0.3,-0.0015,False
150.7,15.4996,11.9118,3.14,0.3,-0.0015,False
150.75,15.4846,11.9118,3.1399,0.3,-0.0016,False
150.8,15.4696,11.9118,3.1398,0.3,-0.0016,False
150.85,15.4546,11.9118,3.1398,0.3,-0.0016,False
150.9,15.4396,11.9119,3.1397,0.3,-0.0017,False
150.95,15.4246,11.9119,3.1396,0.3,-0.0017,False
151.0,15.4096,11.9119,3.1395,0.3,-0.0017,False
151.05,15.3946,11.912,3.1394,0.3,-0.0018,False
151.1,15.3796,11.912,3.1393,0.3,-0.0018,False
151.15,15.3646,11.912,3.1392,0.3,-0.0018,False
151.2,15.3496,11.9121,3.1391,0.3,-0.0019,False
151.25,15.3346,11.9121,3.139,0.3,-0.0019,False
151.3,15.3196,11.9121,3.1389,0.3,-0.0019,False
151.35,15.3046,11.9122,3.1388,0.3,-0.0019,False
151.4,15.2896,11.9122,3.1388,0.3,-0.0019,False
151.45,15.2746,11.9123,3.1387,0.3,-0.0019,False
151.5,15.2596,11.9123,3.1386,0.3,-0.0019,False
151.55,15.2446,11.9124,3.1385,0.3,-0.002,False
151.6,15.2296,11.9124,3.1384,0.3,-0.002,False
151.65,15.2146,11.9125,3.1383,0.3,-0.002,False
151.7,15.1996,11.9125,3.1382,0.3,-0.002,False
151.75,15.1846,11.9126,3.1381,0.3,-0.002,False
151.8,15.1696,11.9126,3.138,0.3,-0.002,False
151.85,15.1546,11.9127,3.1379,0.3,-0.002,False
151.9,15.1396,11.9127,3.1378,0.3,-0.002,False
151.95,15.1246,11.9128,3.1377,0.3,-0.002,False
152.0,15.1096,11.9128,3.1376,0.3,-0.0019,False
152.05,15.0946,11.9129,3.1375,0.3,-0.0019,False
152.1,15.0796,11.913,3.1374,0.3,-0.0019,False
152.15,15.0646,11.913,3.1373,0.3,-0.0019,False
152.2,15.0496,11.9131,3.1372,0.3,-0.0019,False
152.25,15.0346,11.9131,3.1371,0.3,-0.0019,False
152.3,15.0196,11.9132,3.137,0.3,-0.0019,False
152.35,15.0046,11.9133,3.1369,0.3,-0.0018,False
152.4,14.9896,11.9134,3.1368,0.3,-0.0018,False
152.45,14.9746,11.9134,3.1367,0.3,-0.0018,False
152.5,14.9596,11.9135,3.1366,0.3,-0.0018,False
152.55,14.9446,11.9136,3.1366,0.3,-0.0018,False
152.6,14.9296,11.9137,3.1365,0.3,-0.0017,False
152.65,14.9146,11.9137,3.1364,0.3,-0.0017,False
152.7,14.8996,11.9138,3.1363,0.3,-0.0017,False
152.75,14.8846,11.9139,3.1362,0.3,-0.0017,False
152.8,14.8696,11.914,3.1361,0.3,-0.0016,False
152.85,14.8546,11.914,3.136,0.3,-0.0016,False
152.9,14.8396,11.9141,3.136,0.3,-0.0016,False
152.95,14.8246,11.9142,3.1359,0.3,-0.0016,False
153.0,14.8096,11.9143,3.1358,0.3,-0.0015,False
153.05,14.7946,11.9144,3.1357,0.3,-0.0015,False
153.1,14.7796,11.9145,3.1357,0.3,-0.0015,False
153.15,14.7646,11.9146,3.1356,0.3,-0.0014,False
153.2,14.7496,11.9147,3.1355,0.3,-0.0014,False
153.25,14.7346,11.9147,3.1355,0.3,-0.0014,False
153.3,14.7196,11.9148,3.1354,0.3,-0.0013,False
153.35,14.7046,11.9149,3.1353,0.3,-0.0013,False
153.4,14.6896,11.915,3.1353,0.3,-0.0013,False
153.45,14.6746,11.9151,3.1352,0.3,-0.0013,False
153.5,14.6596,11.9152,3.1351,0.3,-0.0012,False
153.55,14.6446,11.9153,3.1351,0.3,-0.0012,False
153.6,14.6296,11.9154,3.135,0.3,-0.0012,False
153.65,14.6146,11.9155,3.135,0.3,-0.0011,False
153.7,14.5996,11.9156,3.1349,0.3,-0.0011,False
153.75,14.5846,11.9157,3.1349,0.3,-0.0011,False
153.8,14.5696,11.9158,3.1348,0.3,-0.001,False
153.85,14.5546,11.9159,3.1348,0.3,-0.001,False
153.9,14.5396,11.916,3.1347,0.3,-0.001,False
153.95,14.5246,11.9161,3.1347,0.3,-0.0009,False
154.0,14.5096,11.9162,3.1346,0.3,-0.0009,False
154.05,14.4946,11.9163,3.1346,0.3,-0.0009,False
154.1,14.4796,11.9164,3.1345,0.3,-0.0008,False
154.15,14.4646,11.9165,3.1345,0.3,-0.0008,False
154.2,14.4496,11.9166,3.1344,0.3,-0.0008,False
154.25,14.4346,11.9168,3.1344,0.3,-0.0007,False
154.3,14.4196,11.9169,3.1344,0.3,-0.0007,False
154.35,14.4046,11.917,3.1343,0.3,-0.0007,False
154.4,14.3896,11.9171,3.1343,0.3,-0.0006,False
154.45,14.3746,11.9172,3.1343,0.3,-0.0006,False
154.5,14.3596,11.9173,3.1343,0.3,-0.0006,False
154.55,14.3446,11.9174,3.1342,0.3,-0.0006,False
154.6,14.3296,11.9175,3.1342,0.3,-0.0005,False
