time,x,y,theta,v,omega,stopped
93.8,15.1229,4.8368,-3.1285,0.3,-0.0057,False
93.85,15.1079,4.8366,-3.1289,0.3,-0.007,False
93.9,15.0929,4.8365,-3.1298,0.3,-0.0181,False
93.95,15.0779,4.8363,-3.131,0.3,-0.0246,False
94.0,15.0629,4.8361,-3.1314,0.3,-0.0084,False
94.05,15.0479,4.836,-3.1324,0.3,-0.0187,False
94.1,15.0329,4.8358,-3.1322,0.3,0.0028,False
94.15,15.0179,4.8357,-3.1326,0.3,-0.0074,False
94.2,15.0029,4.8356,-3.1344,0.3,-0.0362,False
94.25,14.9879,4.8354,-3.1347,0.3,-0.0054,False
94.3,14.9729,4.8353,-3.1358,0.3,-0.0212,False
94.35,14.9579,4.8353,-3.1364,0.3,-0.0129,False
94.4,14.9429,4.8352,-3.1348,0.3,0.0325,False
94.45,14.9279,4.8351,-3.1343,0.3,0.0101,False
94.5,14.9129,4.835,-3.1348,0.3,-0.0097,False
94.55,14.8979,4.8349,-3.1345,0.3,0.0057,False
94.6,14.8829,4.8348,-3.1342,0.3,0.0048,False
94.65,14.8679,4.8346,-3.1334,0.3,0.0162,False
94.7,14.8529,4.8345,-3.1322,0.3,0.0234,False
94.75,14.8379,4.8344,-3.131,0.3,0.0255,False
94.8,14.8229,4.8342,-3.1283,0.3,0.0532,False
94.85,14.8079,4.834,-3.1252,0.3,0.0622,False
94.9,14.7929,4.8338,-3.1208,0.3,0.0882,False
94.95,14.7779,4.8335,-3.119,0.3,0.0356,False
95.0,14.7629,4.8331,-3.1175,0.3,0.0301,False
95.05,14.7479,4.8328,-3.1169,0.3,0.0121,False
95.1,14.7329,4.8324,-3.1184,0.3,-0.0304,False
95.15,14.7179,4.832,-3.1202,0.3,-0.0355,False
95.2,14.7029,4.8317,-3.1225,0.3,-0.0455,False
95.25,14.6879,4.8314,-3.1237,0.3,-0.0248,False
95.3,14.6729,4.8312,-3.1261,0.3,-0.0483,False
95.35,14.6579,4.8309,-3.1289,0.3,-0.0564,False
95.4,14.6429,4.8308,-3.1312,0.3,-0.0445,False
95.45,14.6279,4.8306,-3.133,0.3,-0.0375,False
95.5,14.6129,4.8305,-3.1355,0.3,-0.0486,False
95.55,14.5979,4.8304,-3.1371,0.3,-0.0328,False
95.6,14.5829,4.8303,-3.1378,0.3,-0.0137,False
95.65,14.5679,4.8303,-3.139,0.3,-0.0243,False
95.7,14.5529,4.8302,-3.1391,0.3,-0.0018,False
95.75,14.5379,4.8302,-3.1373,0.3,0.036,False
95.8,14.5229,4.8301,-3.1356,0.3,0.0344,False
95.85,14.5079,4.83,-3.1331,0.3,0.05,False
95.9,14.4929,4.8299,-3.133,0.3,0.0009,False
95.95,14.4779,4.8298,-3.1319,0.3,0.0231,False
96.0,14.4629,4.8296,-3.1309,0.3,0.0197,False
96.05,14.4479,4.8295,-3.1289,0.3,0.0408,False
96.1,14.4329,4.8293,-3.1257,0.3,0.063,False
96.15,14.4179,4.829,-3.1211,0.3,0.0917,False
96.2,14.4029,4.8287,-3.1195,0.3,0.0321,False
96.25,14.3879,4.8284,-3.1177,0.3,0.0371,False
96.3,14.3729,4.828,-3.1162,0.3,0.0286,False
96.35,14.3579,4.8277,-3.1147,0.3,0.0309,False
96.4,14.3429,4.8272,-3.1136,0.3,0.0221,False
96.45,14.3279,4.8268,-3.1131,0.3,0.0099,False
96.5,14.3129,4.8264,-3.1125,0.3,0.0128,False
96.55,14.298,4.826,-3.1129,0.3,-0.0093,False
96.6,14.283,4.8255,-3.1135,0.3,-0.0123,False
96.65,14.268,4.8251,-3.1137,0.3,-0.0037,False
96.7,14.253,4.8247,-3.1127,0.3,0.0197,False
96.75,14.238,4.8243,-3.1125,0.3,0.0044,False
96.8,14.223,4.8238,-3.1112,0.3,0.0268,False
96.85,14.208,4.8234,-3.1104,0.3,0.0159,False
96.9,14.193,4.8229,-3.1099,0.3,0.0104,False
96.95,14.178,4.8224,-3.1102,0.3,-0.0071,False
97.0,14.163,4.822,-3.1118,0.3,-0.0321,False
97.05,14.148,4.8215,-3.1125,0.3,-0.0136,False
97.1,14.133,4.8211,-3.1149,0.3,-0.0488,False
97.15,14.118,4.8207,-3.1156,0.3,-0.0138,False
97.2,14.103,4.8203,-3.1161,0.3,-0.0088,False
97.25,14.088,4.8199,-3.114,0.3,0.0407,False
97.3,14.073,4.8195,-3.1117,0.3,0.0459,False
97.35,14.0581,4.819,-3.1103,0.3,0.0287,False
97.4,14.0431,4.8186,-3.1091,0.3,0.0234,False
97.45,14.0281,4.8181,-3.1087,0.3,0.008,False
97.5,14.0131,4.8176,-3.106,0.3,0.0537,False
97.55,13.9981,4.8171,-3.1047,0.3,0.0268,False
97.6,13.9831,4.8165,-3.1013,0.3,0.0679,False
97.65,13.9681,4.8159,-3.0999,0.3,0.0284,False
97.7,13.9531,4.8153,-3.097,0.3,0.0577,False
97.75,13.9381,4.8146,-3.0953,0.3,0.0338,False
97.8,13.9232,4.8139,-3.0948,0.3,0.0105,False
97.85,13.9082,4.8132,-3.0949,0.3,-0.0027,False
97.9,13.8932,4.8125,-3.0942,0.3,0.0152,False
97.95,13.8782,4.8118,-3.0922,0.3,0.0386,False
98.0,13.8632,4.8111,-3.0914,0.3,0.0175,False
98.05,13.8482,4.8103,-3.0917,0.3,-0.0065,False
98.1,13.8333,4.8096,-3.0923,0.3,-0.0122,False
98.15,13.8183,4.8088,-3.0916,0.3,0.0142,False
98.2,13.8033,4.8081,-3.0906,0.3,0.0192,False
98.25,13.7883,4.8073,-3.0898,0.3,0.0169,False
98.3,13.7733,4.8065,-3.0856,0.3,0.083,False
98.35,13.7584,4.8057,-3.084,0.3,0.0319,False
98.4,13.7434,4.8048,-3.0809,0.3,0.0634,False
98.45,13.7284,4.8039,-3.0788,0.3,0.0407,False
98.5,13.7134,4.803,-3.078,0.3,0.0172,False
98.55,13.6985,4.802,-3.078,0.3,-0.0007,False
98.6,13.6835,4.8011,-3.0766,0.3,0.0278,False
98.65,13.6685,4.8001,-3.0768,0.3,-0.0044,False
98.7,13.6536,4.7991,-3.0776,0.3,-0.0147,False
98.75,13.6386,4.7982,-3.0762,0.3,0.0273,False
98.8,13.6236,4.7972,-3.0774,0.3,-0.0238,False
98.85,13.6087,4.7962,-3.0783,0.3,-0.0181,False
98.9,13.5937,4.7953,-3.0813,0.3,-0.0601,False
98.95,13.5787,4.7944,-3.0845,0.3,-0.0646,False
99.0,13.5637,4.7935,-3.0881,0.3,-0.0718,False
99.05,13.5488,4.7927,-3.0913,0.3,-0.0629,False
99.1,13.5338,4.792,-3.0918,0.3,-0.0104,False
99.15,13.5188,4.7912,-3.0931,0.3,-0.0255,False
99.2,13.5038,4.7905,-3.0938,0.3,-0.0145,False
99.25,13.4888,4.7898,-3.0947,0.3,-0.0188,False
99.3,13.4739,4.7891,-3.0961,0.3,-0.0284,False
99.35,13.4589,4.7884,-3.0969,0.3,-0.0155,False
99.4,13.4439,4.7877,-3.0976,0.3,-0.0143,False
99.45,13.4289,4.787,-3.0977,0.3,-0.0005,False
99.5,13.4139,4.7864,-3.0967,0.3,0.0199,False
99.55,13.3989,4.7857,-3.0965,0.3,0.0038,False
99.6,13.3839,4.785,-3.096,0.3,0.0085,False
99.65,13.369,4.7844,-3.095,0.3,0.0211,False
99.7,13.354,4.7837,-3.0941,0.3,0.0173,False
99.75,13.339,4.7829,-3.0961,0.3,-0.0404,False
99.8,13.324,4.7823,-3.0966,0.3,-0.01,False
99.85,13.309,4.7816,-3.0979,0.3,-0.0258,False
99.9,13.294,4.7809,-3.1001,0.3,-0.0442,False
99.95,13.279,4.7803,-3.1019,0.3,-0.036,False
100.0,13.2641,4.7797,-3.1026,0.3,-0.0133,False
100.05,13.2491,4.7791,-3.1043,0.3,-0.0332,False
100.1,13.2341,4.7786,-3.1051,0.3,-0.0175,False
100.15,13.2191,4.778,-3.1074,0.3,-0.0444,False
100.2,13.2041,4.7775,-3.1084,0.3,-0.0204,False
100.25,13.1891,4.777,-3.1109,0.3,-0.0498,False
100.3,13.1741,4.7766,-3.1135,0.3,-0.0522,False
100.35,13.1591,4.7761,-3.1156,0.3,-0.0428,False
100.4,13.1441,4.7757,-3.1158,0.3,-0.0036,False
100.45,13.1291,4.7754,-3.1143,0.3,0.0303,False
100.5,13.1141,4.7749,-3.1142,0.3,0.001,False
100.55,13.0991,4.7745,-3.1131,0.3,0.0238,False
100.6,13.0841,4.7741,-3.113,0.3,0.0016,False
100.65,13.0692,4.7737,-3.1128,0.3,0.003,False
100.7,13.0542,4.7732,-3.1128,0.3,0.0012,False
100.75,13.0392,4.7728,-3.1126,0.3,0.0028,False
100.8,13.0242,4.7724,-3.1107,0.3,0.0382,False
100.85,13.0092,4.7719,-3.1086,0.3,0.0432,False
100.9,12.9942,4.7714,-3.1081,0.3,0.0088,False
100.95,12.9792,4.7709,-3.1082,0.3,-0.0023,False
101.0,12.9642,4.7704,-3.1094,0.3,-0.0225,False
101.05,12.9492,4.7699,-3.11,0.3,-0.0131,False
101.1,12.9342,4.7695,-3.11,0.3,0.0007,False
101.15,12.9192,4.769,-3.1105,0.3,-0.0106,False
101.2,12.9042,4.7685,-3.1107,0.3,-0.0046,False
101.25,12.8892,4.7681,-3.1116,0.3,-0.0175,False
101.3,12.8742,4.7676,-3.1122,0.3,-0.0113,False
101.35,12.8593,4.7672,-3.1126,0.3,-0.0085,False
101.4,12.8443,4.7667,-3.1149,0.3,-0.0456,False
101.45,12.8293,4.7663,-3.1169,0.3,-0.0395,False
101.5,12.8143,4.766,-3.1189,0.3,-0.0414,False
101.55,12.7993,4.7656,-3.1197,0.3,-0.0161,False
101.6,12.7843,4.7653,-3.1214,0.3,-0.0337,False
101.65,12.7693,4.765,-3.1234,0.3,-0.0402,False
101.7,12.7543,4.7647,-3.1254,0.3,-0.0399,False
101.75,12.7393,4.7645,-3.126,0.3,-0.0114,False
101.8,12.7243,4.7642,-3.1286,0.3,-0.052,False
101.85,12.7093,4.7641,-3.1297,0.3,-0.0223,False
101.9,12.6943,4.7639,-3.1302,0.3,-0.0086,False
101.95,12.6793,4.7637,-3.1316,0.3,-0.0294,False
102.0,12.6643,4.7636,-3.1334,0.3,-0.0354,False
102.05,12.6493,4.7634,-3.1351,0.3,-0.0338,False
102.1,12.6343,4.7633,-3.1361,0.3,-0.0201,False
102.15,12.6193,4.7632,-3.1376,0.3,-0.0302,False
102.2,12.6043,4.7632,-3.1387,0.3,-0.021,False
102.25,12.5893,4.7631,-3.138,0.3,0.0131,False
102.3,12.5743,4.7631,-3.1378,0.3,0.0045,False
102.35,12.5593,4.763,-3.1386,0.3,-0.0172,False
102.4,12.5443,4.763,-3.1399,0.3,-0.0254,False
102.45,12.5293,4.763,-3.1415,0.3,-0.0312,False
102.5,12.5143,4.763,3.1398,0.3,-0.0375,False
102.55,12.4993,4.763,3.1389,0.3,-0.0184,False
102.6,12.4843,4.763,3.1383,0.3,-0.0127,False
102.65,12.4693,4.7631,3.1369,0.3,-0.0274,False
102.7,12.4543,4.7631,3.1376,0.3,0.0146,False
102.75,12.4393,4.7632,3.1379,0.3,0.0047,False
102.8,12.4243,4.7633,3.1367,0.3,-0.0227,False
102.85,12.4093,4.7633,3.1355,0.3,-0.0257,False
102.9,12.3943,4.7634,3.1357,0.3,0.0041,False
102.95,12.3793,4.7635,3.1356,0.3,-0.0012,False
103.0,12.3643,4.7636,3.1345,0.3,-0.0219,False
103.05,12.3493,4.7637,3.133,0.3,-0.03,False
103.1,12.3343,4.7638,3.1319,0.3,-0.022,False
103.15,12.3193,4.764,3.1313,0.3,-0.0117,False
103.2,12.3043,4.7641,3.1313,0.3,-0.0011,False
103.25,12.2893,4.7643,3.1305,0.3,-0.0157,False
103.3,12.2743,4.7645,3.1312,0.3,0.0133,False
103.35,12.2593,4.7646,3.1321,0.3,0.0184,False
103.4,12.2443,4.7648,3.1331,0.3,0.0198,False
103.45,12.2293,4.7649,3.1365,0.3,0.0696,False
103.5,12.2143,4.765,3.1386,0.3,0.0403,False
103.55,12.1993,4.765,3.1384,0.3,-0.0023,False
103.6,12.1843,4.7651,3.1397,0.3,0.0244,False
103.65,12.1693,4.7651,3.139,0.3,-0.0141,False
103.7,12.1543,4.7651,3.1406,0.3,0.0332,False
103.75,12.1393,4.7651,-3.1403,0.3,0.0455,False
103.8,12.1243,4.7651,-3.1381,0.3,0.0432,False
103.85,12.1093,4.7651,-3.1373,0.3,0.0157,False
103.9,12.0943,4.765,-3.1364,0.3,0.0186,False
103.95,12.0793,4.7649,-3.1353,0.3,0.0219,False
104.0,12.0643,4.7648,-3.1352,0.3,0.0027,False
104.05,12.0493,4.7647,-3.1331,0.3,0.0414,False
104.1,12.0343,4.7646,-3.132,0.3,0.0217,False
104.15,12.0193,4.7645,-3.1327,0.3,-0.0125,False
104.2,12.0043,4.7643,-3.1331,0.3,-0.0094,False
104.25,11.9893,4.7642,-3.1324,0.3,0.0144,False
104.3,11.9743,4.7641,-3.1327,0.3,-0.0057,False
104.35,11.9593,4.7639,-3.1327,0.3,-0.001,False
104.4,11.9443,4.7638,-3.1325,0.3,0.0051,False
104.45,11.9293,4.7637,-3.1308,0.3,0.034,False
104.5,11.9143,4.7635,-3.1299,0.3,0.0172,False
104.55,11.8993,4.7633,-3.1285,0.3,0.0276,False
104.6,11.8843,4.7631,-3.1255,0.3,0.0604,False
104.65,11.8693,4.7629,-3.1232,0.3,0.0455,False
104.7,11.8543,4.7626,-3.1212,0.3,0.0416,False
104.75,11.8393,4.7623,-3.1185,0.3,0.0541,False
104.8,11.8243,4.762,-3.1153,0.3,0.0626,False
104.85,11.8093,4.7616,-3.1124,0.3,0.0594,False
104.9,11.7943,4.7611,-3.1112,0.3,0.0228,False
104.95,11.7793,4.7607,-3.1104,0.3,0.0159,False
105.0,11.7643,4.7602,-3.1099,0.3,0.0111,False
105.05,11.7494,4.7597,-3.1087,0.3,0.0234,False
105.1,11.7344,4.7592,-3.1067,0.3,0.041,False
105.15,11.7194,4.7587,-3.1057,0.3,0.0198,False
105.2,11.7044,4.7582,-3.1048,0.3,0.018,False
105.25,11.6894,4.7576,-3.1068,0.3,-0.0403,False
105.3,11.6744,4.7571,-3.1059,0.3,0.0167,False
105.35,11.6594,4.7566,-3.1048,0.3,0.0234,False
105.4,11.6444,4.756,-3.1039,0.3,0.0168,False
105.45,11.6294,4.7554,-3.1039,0.3,0.0007,False
105.5,11.6144,4.7549,-3.1047,0.3,-0.017,False
105.55,11.5995,4.7543,-3.1057,0.3,-0.0182,False
105.6,11.5845,4.7538,-3.1063,0.3,-0.0127,False
105.65,11.5695,4.7533,-3.1072,0.3,-0.019,False
105.7,11.5545,4.7527,-3.107,0.3,0.0041,False
105.75,11.5395,4.7522,-3.1056,0.3,0.0297,False
105.8,11.5245,4.7517,-3.1032,0.3,0.0481,False
105.85,11.5095,4.7511,-3.1022,0.3,0.0198,False
105.9,11.4945,4.7505,-3.0992,0.3,0.0591,False
105.95,11.4795,4.7499,-3.0975,0.3,0.0341,False
106.0,11.4646,4.7492,-3.0968,0.3,0.0143,False
106.05,11.4496,4.7486,-3.0953,0.3,0.0296,False
106.1,11.4346,4.7479,-3.0938,0.3,0.03,False
106.15,11.4196,4.7471,-3.0945,0.3,-0.0139,False
106.2,11.4046,4.7464,-3.0958,0.3,-0.027,False
106.25,11.3896,4.7457,-3.0969,0.3,-0.0211,False
106.3,11.3746,4.7451,-3.0982,0.3,-0.0253,False
106.35,11.3597,4.7444,-3.0983,0.3,-0.0024,False
106.4,11.3447,4.7438,-3.099,0.3,-0.0147,False
106.45,11.3297,4.7431,-3.1005,0.3,-0.0303,False
106.5,11.3147,4.7425,-3.1016,0.3,-0.0205,False
106.55,11.2997,4.7419,-3.1025,0.3,-0.019,False
106.6,11.2847,4.7413,-3.1041,0.3,-0.0316,False
106.65,11.2697,4.7408,-3.1055,0.3,-0.029,False
106.7,11.2547,4.7402,-3.1068,0.3,-0.0261,False
106.75,11.2398,4.7397,-3.1079,0.3,-0.0218,False
106.8,11.2248,4.7392,-3.1087,0.3,-0.0157,False
106.85,11.2098,4.7387,-3.1094,0.3,-0.0143,False
106.9,11.1948,4.7382,-3.1092,0.3,0.0048,False
106.95,11.1798,4.7377,-3.1085,0.3,0.0142,False
107.0,11.1648,4.7373,-3.1073,0.3,0.0243,False
107.05,11.1498,4.7367,-3.1058,0.3,0.0299,False
107.1,11.1348,4.7362,-3.1047,0.3,0.0211,False
107.15,11.1198,4.7356,-3.1047,0.3,0.0003,False
107.2,11.1048,4.7351,-3.1058,0.3,-0.0211,False
107.25,11.0898,4.7346,-3.1063,0.3,-0.0111,False
107.3,11.0749,4.734,-3.1081,0.3,-0.0356,False
107.35,11.0599,4.7335,-3.1092,0.3,-0.0231,False
107.4,11.0449,4.733,-3.1097,0.3,-0.0098,False
107.45,11.0299,4.7326,-3.1091,0.3,0.0118,False
107.5,11.0149,4.7321,-3.1085,0.3,0.0129,False
107.55,10.9999,4.7316,-3.1081,0.3,0.0087,False
107.6,10.9849,4.7311,-3.1076,0.3,0.0088,False
107.65,10.9699,4.7306,-3.1074,0.3,0.0045,False
107.7,10.9549,4.7301,-3.1078,0.3,-0.0088,False
107.75,10.9399,4.7295,-3.1094,0.3,-0.0315,False
107.8,10.9249,4.7291,-3.1104,0.3,-0.0194,False
107.85,10.9099,4.7286,-3.1111,0.3,-0.0136,False
107.9,10.8949,4.7281,-3.111,0.3,0.0023,False
107.95,10.88,4.7277,-3.1132,0.3,-0.0446,False
108.0,10.865,4.7273,-3.1146,0.3,-0.0285,False
108.05,10.85,4.7269,-3.1154,0.3,-0.0166,False
108.1,10.835,4.7265,-3.116,0.3,-0.0116,False
108.15,10.82,4.7261,-3.1172,0.3,-0.0228,False
108.2,10.805,4.7257,-3.1163,0.3,0.0173,False
108.25,10.79,4.7253,-3.1152,0.3,0.0215,False
108.3,10.775,4.7249,-3.1133,0.3,0.0382,False
108.35,10.76,4.7245,-3.115,0.3,-0.0339,False
108.4,10.745,4.7241,-3.118,0.3,-0.0599,False
108.45,10.73,4.7238,-3.1196,0.3,-0.0327,False
108.5,10.715,4.7234,-3.1216,0.3,-0.0393,False
108.55,10.7,4.7231,-3.1215,0.3,0.0025,False
108.6,10.685,4.7228,-3.1217,0.3,-0.004,False
108.65,10.67,4.7225,-3.1207,0.3,0.0196,False
108.7,10.655,4.7222,-3.1216,0.3,-0.0175,False
108.75,10.64,4.7219,-3.1233,0.3,-0.0351,False
108.8,10.625,4.7216,-3.1242,0.3,-0.0167,False
108.85,10.61,4.7214,-3.124,0.3,0.0029,False
108.9,10.595,4.7211,-3.1242,0.3,-0.0043,False
108.95,10.58,4.7209,-3.125,0.3,-0.0153,False
109.0,10.565,4.7206,-3.1258,0.3,-0.0161,False
109.05,10.55,4.7204,-3.1262,0.3,-0.0079,False
109.1,10.535,4.7201,-3.1266,0.3,-0.0082,False
109.15,10.52,4.7199,-3.1277,0.3,-0.0211,False
109.2,10.505,4.7197,-3.1281,0.3,-0.0092,False
109.25,10.49,4.7195,-3.1283,0.3,-0.0034,False
109.3,10.475,4.7193,-3.1278,0.3,0.0099,False
109.35,10.46,4.7191,-3.1283,0.3,-0.0107,False
109.4,10.445,4.7189,-3.1281,0.3,0.0055,False
109.45,10.4301,4.7187,-3.1284,0.3,-0.0059,False
109.5,10.4151,4.7185,-3.1289,0.3,-0.0109,False
109.55,10.4001,4.7183,-3.1291,0.3,-0.004,False
109.6,10.3851,4.7181,-3.1294,0.3,-0.0056,False
109.65,10.3701,4.7179,-3.1291,0.3,0.0062,False
109.7,10.3551,4.7178,-3.1288,0.3,0.0056,False
109.75,10.3401,4.7176,-3.1281,0.3,0.0141,False
109.8,10.3251,4.7174,-3.1277,0.3,0.0087,False
109.85,10.3101,4.7171,-3.128,0.3,-0.0067,False
109.9,10.2951,4.7169,-3.1289,0.3,-0.0172,False
109.95,10.2801,4.7168,-3.1293,0.3,-0.0096,False
110.0,10.2651,4.7166,-3.1299,0.3,-0.0115,False
110.05,10.2501,4.7164,-3.1306,0.3,-0.0129,False
110.1,10.2351,4.7162,-3.1318,0.3,-0.0245,False
110.15,10.2201,4.7161,-3.1327,0.3,-0.0179,False
110.2,10.2051,4.7159,-3.1334,0.3,-0.0151,False
110.25,10.1901,4.7158,-3.1348,0.3,-0.0265,False
110.3,10.1751,4.7157,-3.1361,0.3,-0.0275,False
110.35,10.1601,4.7156,-3.1359,0.3,0.0049,False
110.4,10.1451,4.7156,-3.1367,0.3,-0.0172,False
110.45,10.1301,4.7155,-3.1373,0.3,-0.0103,False
110.5,10.1151,4.7154,-3.1374,0.3,-0.0024,False
110.55,10.1001,4.7154,-3.1381,0.3,-0.0152,False
110.6,10.0851,4.7153,-3.1383,0.3,-0.0022,False
110.65,10.0701,4.7153,-3.1392,0.3,-0.0188,False
110.7,10.0551,4.7152,-3.1405,0.3,-0.026,False
110.75,10.0401,4.7152,-3.1411,0.3,-0.0117,False
110.8,10.0251,4.7152,-3.1404,0.3,0.0126,False
110.85,10.0101,4.7152,-3.1392,0.3,0.0249,False
110.9,9.9951,4.7151,-3.137,0.3,0.0439,False
110.95,9.9801,4.7151,-3.1357,0.3,0.0261,False
111.0,9.9651,4.715,-3.137,0.3,-0.0267,False
111.05,9.9501,4.7149,-3.1377,0.3,-0.0136,False
111.1,9.9351,4.7149,-3.1366,0.3,0.0231,False
111.15,9.9201,4.7148,-3.1346,0.3,0.0388,False
111.2,9.9051,4.7147,-3.133,0.3,0.0316,False
111.25,9.8901,4.7145,-3.1315,0.3,0.0304,False
111.3,9.8751,4.7144,-3.1291,0.3,0.0488,False
111.35,9.8601,4.7142,-3.1284,0.3,0.0127,False
111.4,9.8451,4.714,-3.1286,0.3,-0.0037,False
111.45,9.8301,4.7138,-3.1296,0.3,-0.0194,False
111.5,9.8151,4.7136,-3.1303,0.3,-0.014,False
111.55,9.8001,4.7135,-3.13,0.3,0.0065,False
111.6,9.7851,4.7133,-3.1294,0.3,0.0112,False
111.65,9.7701,4.7131,-3.1287,0.3,0.0139,False
111.7,9.7551,4.7129,-3.1278,0.3,0.019,False
111.75,9.7401,4.7127,-3.1284,0.3,-0.0127,False
111.8,9.7251,4.7125,-3.1284,0.3,0.0004,False
111.85,9.7101,4.7123,-3.1287,0.3,-0.0068,False
111.9,9.6951,4.7121,-3.1292,0.3,-0.0086,False
111.95,9.6801,4.7119,-3.1292,0.3,-0.0003,False
112.0,9.6651,4.7118,-3.1271,0.3,0.0407,False
112.05,9.6501,4.7115,-3.1266,0.3,0.0107,False
112.1,9.6351,4.7113,-3.1263,0.3,0.0053,False
112.15,9.6201,4.7111,-3.1277,0.3,-0.0278,False
112.2,9.6051,4.7109,-3.1302,0.3,-0.0498,False
112.25,9.5901,4.7107,-3.1304,0.3,-0.0044,False
112.3,9.5751,4.7105,-3.1303,0.3,0.003,False
112.35,9.5601,4.7104,-3.1287,0.3,0.0313,False
112.4,9.5451,4.7102,-3.1293,0.3,-0.0104,False
112.45,9.5301,4.71,-3.1288,0.3,0.0081,False
112.5,9.5151,4.7098,-3.1291,0.3,-0.0056,False
112.55,9.5001,4.7096,-3.1275,0.3,0.0323,False
112.6,9.4851,4.7094,-3.1255,0.3,0.0403,False
112.65,9.4701,4.7092,-3.1244,0.3,0.0227,False
112.7,9.4551,4.7089,-3.1215,0.3,0.0564,False
112.75,9.4401,4.7086,-3.1202,0.3,0.027,False
112.8,9.4251,4.7083,-3.1189,0.3,0.0266,False
112.85,9.4101,4.7079,-3.1173,0.3,0.0315,False
112.9,9.3951,4.7076,-3.1182,0.3,-0.018,False
112.95,9.3801,4.7072,-3.1188,0.3,-0.0125,False
113.0,9.3651,4.7069,-3.1199,0.3,-0.0228,False
113.05,9.3501,4.7066,-3.1212,0.3,-0.0252,False
113.1,9.3351,4.7062,-3.1231,0.3,-0.0385,False
113.15,9.3201,4.706,-3.123,0.3,0.003,False
113.2,9.3051,4.7057,-3.1245,0.3,-0.0296,False
113.25,9.2901,4.7054,-3.1251,0.3,-0.0137,False
113.3,9.2751,4.7052,-3.1243,0.3,0.0166,False
113.35,9.2601,4.7049,-3.123,0.3,0.0262,False
113.4,9.2452,4.7047,-3.1227,0.3,0.0057,False
113.45,9.2302,4.7044,-3.1226,0.3,0.0027,False
113.5,9.2152,4.7041,-3.1236,0.3,-0.0192,False
113.55,9.2002,4.7038,-3.1285,0.3,-0.0989,False
113.6,9.1852,4.7036,-3.1328,0.3,-0.0857,False
113.65,9.1702,4.7035,-3.1358,0.3,-0.061,False
113.7,9.1552,4.7034,-3.1396,0.3,-0.0759,False
113.75,9.1402,4.7034,3.1412,0.3,-0.0461,False
113.8,9.1252,4.7034,3.1372,0.3,-0.0812,False
113.85,9.1102,4.7034,3.1351,0.3,-0.042,False
113.9,9.0952,4.7035,3.1356,0.3,0.0101,False
113.95,9.0802,4.7036,3.1363,0.3,0.0134,False
114.0,9.0652,4.7037,3.1367,0.3,0.0079,False
114.05,9.0502,4.7038,3.1369,0.3,0.0048,False
114.1,9.0352,4.7039,3.1364,0.3,-0.0094,False
114.15,9.0202,4.7039,3.1352,0.3,-0.0242,False
114.2,9.0052,4.704,3.1343,0.3,-0.0181,False
114.25,8.9902,4.7041,3.133,0.3,-0.0268,False
114.3,8.9752,4.7043,3.1309,0.3,-0.0419,False
114.35,8.9602,4.7044,3.13,0.3,-0.0181,False
114.4,8.9452,4.7046,3.1301,0.3,0.0031,False
114.45,8.9302,4.7048,3.1295,0.3,-0.0131,False
114.5,8.9152,4.705,3.1335,0.3,0.0803,False
114.55,8.9002,4.7051,3.1373,0.3,0.0756,False
114.6,8.8852,4.7051,3.1377,0.3,0.0083,False
114.65,8.8702,4.7052,3.1366,0.3,-0.0223,False
114.7,8.8552,4.7053,3.1363,0.3,-0.0056,False
114.75,8.8402,4.7053,3.1375,0.3,0.0238,False
114.8,8.8252,4.7054,3.138,0.3,0.01,False
114.85,8.8102,4.7055,3.1365,0.3,-0.03,False
114.9,8.7952,4.7055,3.1353,0.3,-0.0228,False
114.95,8.7802,4.7056,3.135,0.3,-0.0073,False
115.0,8.7652,4.7057,3.1343,0.3,-0.0142,False
115.05,8.7502,4.7058,3.1325,0.3,-0.0362,False
115.1,8.7352,4.706,3.1304,0.3,-0.0418,False
115.15,8.7202,4.7061,3.1292,0.3,-0.0243,False
115.2,8.7052,4.7063,3.1274,0.3,-0.036,False
115.25,8.6902,4.7065,3.1247,0.3,-0.0522,False
115.3,8.6752,4.7068,3.1236,0.3,-0.022,False
115.35,8.6602,4.7071,3.1241,0.3,0.0091,False
115.4,8.6452,4.7073,3.1247,0.3,0.0129,False
115.45,8.6302,4.7076,3.1266,0.3,0.0363,False
115.5,8.6152,4.7078,3.1284,0.3,0.0371,False
115.55,8.6002,4.708,3.1293,0.3,0.0179,False
115.6,8.5852,4.7082,3.1323,0.3,0.0597,False
115.65,8.5702,4.7083,3.1346,0.3,0.0458,False
115.7,8.5552,4.7084,3.1363,0.3,0.034,False
115.75,8.5402,4.7085,3.1376,0.3,0.0258,False
115.8,8.5252,4.7086,3.1375,0.3,-0.002,False
115.85,8.5102,4.7086,3.1375,0.3,-0.0003,False
115.9,8.4952,4.7087,3.1368,0.3,-0.0127,False
115.95,8.4802,4.7088,3.1377,0.3,0.0169,False
116.0,8.4652,4.7088,3.1362,0.3,-0.03,False
116.05,8.4502,4.7089,3.1348,0.3,-0.0284,False
116.1,8.4352,4.709,3.1355,0.3,0.0146,False
116.15,8.4202,4.7091,3.1358,0.3,0.0069,False
116.2,8.4052,4.7092,3.1352,0.3,-0.0134,False
116.25,8.3902,4.7093,3.1344,0.3,-0.0147,False
116.3,8.3752,4.7094,3.1331,0.3,-0.0267,False
