time,x,y,theta,v,omega,stopped
63.05,17.9057,9.3022,-1.4906,0.3,-0.0193,False
63.1,17.9069,9.2872,-1.4922,0.3,-0.0306,False
63.15,17.9081,9.2723,-1.4947,0.3,-0.0507,False
63.2,17.9092,9.2573,-1.4971,0.3,-0.0475,False
63.25,17.9103,9.2424,-1.4989,0.3,-0.0357,False
63.3,17.9114,9.2274,-1.4983,0.3,0.0108,False
63.35,17.9125,9.2125,-1.4961,0.3,0.0439,False
63.4,17.9136,9.1975,-1.4947,0.3,0.0279,False
63.45,17.9148,9.1825,-1.4931,0.3,0.0316,False
63.5,17.9159,9.1676,-1.4931,0.3,0.0004,False
63.55,17.9171,9.1526,-1.4951,0.3,-0.0392,False
63.6,17.9182,9.1377,-1.495,0.3,0.0021,False
63.65,17.9194,9.1227,-1.495,0.3,-0.0003,False
63.7,17.9205,9.1078,-1.4958,0.3,-0.0156,False
63.75,17.9216,9.0928,-1.4984,0.3,-0.0535,False
63.8,17.9227,9.0778,-1.501,0.3,-0.0507,False
63.85,17.9238,9.0629,-1.5031,0.3,-0.0418,False
63.9,17.9248,9.0479,-1.5049,0.3,-0.0359,False
63.95,17.9258,9.0329,-1.5063,0.3,-0.0277,False
64.0,17.9267,9.018,-1.5092,0.3,-0.0581,False
64.05,17.9277,9.003,-1.5111,0.3,-0.0387,False
64.1,17.9286,8.988,-1.514,0.3,-0.0576,False
64.15,17.9294,8.9731,-1.5172,0.3,-0.0648,False
64.2,17.9302,8.9581,-1.5218,0.3,-0.0914,False
64.25,17.9309,8.9431,-1.526,0.3,-0.0841,False
64.3,17.9316,8.9281,-1.5314,0.3,-0.1073,False
64.35,17.9322,8.9131,-1.5328,0.3,-0.0287,False
64.4,17.9328,8.8981,-1.533,0.3,-0.0045,False
64.45,17.9333,8.8831,-1.5334,0.3,-0.007,False
64.5,17.9339,8.8681,-1.5338,0.3,-0.0089,False
64.55,17.9345,8.8532,-1.5348,0.3,-0.0201,False
64.6,17.935,8.8382,-1.5374,0.3,-0.0518,False
64.65,17.9355,8.8232,-1.5386,0.3,-0.0238,False
64.7,17.936,8.8082,-1.5402,0.3,-0.0325,False
64.75,17.9364,8.7932,-1.5423,0.3,-0.0415,False
64.8,17.9369,8.7782,-1.5444,0.3,-0.0417,False
64.85,17.9373,8.7632,-1.546,0.3,-0.0323,False
64.9,17.9376,8.7482,-1.5468,0.3,-0.0154,False
64.95,17.938,8.7332,-1.548,0.3,-0.024,False
65.0,17.9383,8.7182,-1.5502,0.3,-0.0448,False
65.05,17.9386,8.7032,-1.5515,0.3,-0.026,False
65.1,17.9389,8.6882,-1.5542,0.3,-0.0538,False
65.15,17.9392,8.6732,-1.5564,0.3,-0.0439,False
65.2,17.9394,8.6582,-1.5594,0.3,-0.0604,False
65.25,17.9396,8.6432,-1.5615,0.3,-0.0412,False
65.3,17.9397,8.6282,-1.5616,0.3,-0.0012,False
65.35,17.9398,8.6132,-1.5626,0.3,-0.0202,False
65.4,17.94,8.5982,-1.5635,0.3,-0.0197,False
65.45,17.9401,8.5832,-1.5641,0.3,-0.0112,False
65.5,17.9402,8.5682,-1.5653,0.3,-0.0247,False
65.55,17.9403,8.5532,-1.5664,0.3,-0.0214,False
65.6,17.9403,8.5382,-1.5663,0.3,0.0013,False
65.65,17.9404,8.5232,-1.5665,0.3,-0.0027,False
65.7,17.9405,8.5082,-1.5665,0.3,0.0005,False
65.75,17.9405,8.4932,-1.5658,0.3,0.014,False
65.8,17.9406,8.4782,-1.5649,0.3,0.0171,False
65.85,17.9407,8.4632,-1.5631,0.3,0.0361,False
65.9,17.9408,8.4482,-1.564,0.3,-0.0186,False
65.95,17.9409,8.4332,-1.5651,0.3,-0.0215,False
66.0,17.941,8.4182,-1.5655,0.3,-0.0085,False
66.05,17.9411,8.4032,-1.5666,0.3,-0.0209,False
66.1,17.9411,8.3882,-1.5678,0.3,-0.0249,False
66.15,17.9412,8.3732,-1.5687,0.3,-0.017,False
66.2,17.9412,8.3582,-1.5688,0.3,-0.0035,False
66.25,17.9412,8.3432,-1.5692,0.3,-0.0074,False
66.3,17.9413,8.3282,-1.5698,0.3,-0.0111,False
66.35,17.9413,8.3132,-1.5724,0.3,-0.0532,False
66.4,17.9413,8.2982,-1.5751,0.3,-0.0528,False
66.45,17.9412,8.2832,-1.5781,0.3,-0.0605,False
66.5,17.9411,8.2682,-1.579,0.3,-0.018,False
66.55,17.941,8.2532,-1.5787,0.3,0.0061,False
66.6,17.9408,8.2382,-1.5771,0.3,0.0328,False
66.65,17.9407,8.2232,-1.575,0.3,0.0411,False
66.7,17.9407,8.2082,-1.5719,0.3,0.0617,False
66.75,17.9407,8.1932,-1.5718,0.3,0.0025,False
66.8,17.9406,8.1782,-1.5716,0.3,0.0043,False
66.85,17.9406,8.1632,-1.5712,0.3,0.0084,False
66.9,17.9406,8.1482,-1.5711,0.3,0.0018,False
66.95,17.9406,8.1332,-1.5722,0.3,-0.0232,False
67.0,17.9406,8.1182,-1.5708,0.3,0.0291,False
67.05,17.9406,8.1032,-1.5696,0.3,0.0229,False
67.1,17.9406,8.0882,-1.5678,0.3,0.0364,False
67.15,17.9407,8.0732,-1.5668,0.3,0.0205,False
67.2,17.9407,8.0582,-1.5661,0.3,0.0143,False
67.25,17.9408,8.0432,-1.5646,0.3,0.0286,False
67.3,17.9409,8.0282,-1.5629,0.3,0.0338,False
67.35,17.941,8.0132,-1.5613,0.3,0.0338,False
67.4,17.9412,7.9982,-1.5599,0.3,0.0273,False
67.45,17.9413,7.9832,-1.5584,0.3,0.0288,False
67.5,17.9415,7.9682,-1.559,0.3,-0.0111,False
67.55,17.9417,7.9532,-1.5594,0.3,-0.0083,False
67.6,17.9418,7.9382,-1.5594,0.3,0.0013,False
67.65,17.942,7.9232,-1.5588,0.3,0.0103,False
67.7,17.9422,7.9082,-1.5587,0.3,0.003,False
67.75,17.9424,7.8932,-1.5578,0.3,0.0188,False
67.8,17.9426,7.8782,-1.5559,0.3,0.0365,False
67.85,17.9428,7.8632,-1.5563,0.3,-0.0074,False
67.9,17.943,7.8482,-1.5584,0.3,-0.0418,False
67.95,17.9432,7.8332,-1.5617,0.3,-0.0658,False
68.0,17.9433,7.8182,-1.5634,0.3,-0.0344,False
68.05,17.9435,7.8033,-1.5643,0.3,-0.0172,False
68.1,17.9435,7.7883,-1.5616,0.3,0.0525,False
68.15,17.9437,7.7733,-1.5604,0.3,0.0251,False
68.2,17.9438,7.7583,-1.5585,0.3,0.0376,False
68.25,17.944,7.7433,-1.5583,0.3,0.004,False
68.3,17.9442,7.7283,-1.5579,0.3,0.0082,False
68.35,17.9444,7.7133,-1.5575,0.3,0.0082,False
68.4,17.9446,7.6983,-1.5577,0.3,-0.0037,False
68.45,17.9448,7.6833,-1.5564,0.3,0.0245,False
68.5,17.945,7.6683,-1.5557,0.3,0.0145,False
68.55,17.9452,7.6533,-1.5552,0.3,0.0103,False
68.6,17.9455,7.6383,-1.5549,0.3,0.0063,False
68.65,17.9457,7.6233,-1.5569,0.3,-0.0408,False
68.7,17.9459,7.6083,-1.5588,0.3,-0.037,False
68.75,17.9461,7.5933,-1.5626,0.3,-0.0765,False
68.8,17.9462,7.5783,-1.5658,0.3,-0.0647,False
68.85,17.9463,7.5633,-1.5672,0.3,-0.0263,False
68.9,17.9464,7.5483,-1.5698,0.3,-0.0526,False
68.95,17.9464,7.5333,-1.5722,0.3,-0.0488,False
69.0,17.9464,7.5183,-1.5734,0.3,-0.0237,False
69.05,17.9463,7.5033,-1.5732,0.3,0.0036,False
69.1,17.9463,7.4883,-1.5727,0.3,0.0116,False
69.15,17.9462,7.4733,-1.5716,0.3,0.0208,False
69.2,17.9462,7.4583,-1.5706,0.3,0.0205,False
69.25,17.9462,7.4433,-1.568,0.3,0.0521,False
69.3,17.9463,7.4283,-1.5664,0.3,0.0321,False
69.35,17.9463,7.4133,-1.564,0.3,0.0474,False
69.4,17.9465,7.3983,-1.5616,0.3,0.048,False
69.45,17.9466,7.3833,-1.5607,0.3,0.0188,False
69.5,17.9467,7.3683,-1.5582,0.3,0.0495,False
69.55,17.9469,7.3533,-1.5574,0.3,0.0166,False
69.6,17.9471,7.3383,-1.558,0.3,-0.0122,False
69.65,17.9473,7.3233,-1.5576,0.3,0.0068,False
69.7,17.9475,7.3083,-1.5586,0.3,-0.02,False
69.75,17.9477,7.2933,-1.5608,0.3,-0.0428,False
69.8,17.9479,7.2783,-1.5615,0.3,-0.0138,False
69.85,17.948,7.2633,-1.5638,0.3,-0.047,False
69.9,17.9481,7.2483,-1.5651,0.3,-0.0256,False
69.95,17.9482,7.2333,-1.5658,0.3,-0.0131,False
70.0,17.9483,7.2183,-1.5675,0.3,-0.0346,False
70.05,17.9483,7.2033,-1.5661,0.3,0.028,False
70.1,17.9484,7.1883,-1.5646,0.3,0.0291,False
70.15,17.9485,7.1733,-1.5605,0.3,0.0832,False
70.2,17.9486,7.1583,-1.5591,0.3,0.0281,False
70.25,17.9488,7.1433,-1.5575,0.3,0.0321,False
70.3,17.949,7.1283,-1.5565,0.3,0.0195,False
70.35,17.9492,7.1133,-1.5551,0.3,0.0273,False
70.4,17.9495,7.0983,-1.5554,0.3,-0.0064,False
70.45,17.9497,7.0833,-1.5554,0.3,0.0011,False
70.5,17.9499,7.0683,-1.5552,0.3,0.0037,False
70.55,17.9501,7.0533,-1.5551,0.3,0.0011,False
70.6,17.9504,7.0383,-1.5524,0.3,0.0552,False
70.65,17.9507,7.0233,-1.5494,0.3,0.0602,False
70.7,17.951,7.0083,-1.5471,0.3,0.0452,False
70.75,17.9513,6.9933,-1.5458,0.3,0.0268,False
70.8,17.9517,6.9783,-1.5443,0.3,0.0295,False
70.85,17.9521,6.9633,-1.5407,0.3,0.0717,False
70.9,17.9526,6.9483,-1.5378,0.3,0.058,False
70.95,17.9531,6.9333,-1.5357,0.3,0.0428,False
71.0,17.9536,6.9183,-1.5348,0.3,0.0183,False
71.05,17.9541,6.9033,-1.5334,0.3,0.0272,False
71.1,17.9547,6.8884,-1.5327,0.3,0.0138,False
71.15,17.9553,6.8734,-1.5319,0.3,0.0156,False
71.2,17.9558,6.8584,-1.5312,0.3,0.0152,False
71.25,17.9564,6.8434,-1.532,0.3,-0.0164,False
71.3,17.957,6.8284,-1.5319,0.3,0.0015,False
71.35,17.9576,6.8134,-1.5321,0.3,-0.0041,False
71.4,17.9582,6.7984,-1.5325,0.3,-0.0072,False
71.45,17.9588,6.7834,-1.5307,0.3,0.0345,False
71.5,17.9594,6.7684,-1.5305,0.3,0.0055,False
71.55,17.96,6.7535,-1.5289,0.3,0.0324,False
71.6,17.9606,6.7385,-1.5274,0.3,0.0287,False
71.65,17.9612,6.7235,-1.5272,0.3,0.0044,False
71.7,17.9619,6.7085,-1.5284,0.3,-0.0241,False
71.75,17.9625,6.6935,-1.529,0.3,-0.011,False
71.8,17.9632,6.6785,-1.5297,0.3,-0.0142,False
71.85,17.9638,6.6635,-1.5306,0.3,-0.0197,False
71.9,17.9644,6.6486,-1.5302,0.3,0.008,False
71.95,17.965,6.6336,-1.5319,0.3,-0.0337,False
72.0,17.9656,6.6186,-1.5317,0.3,0.0036,False
72.05,17.9661,6.6036,-1.5306,0.3,0.0238,False
72.1,17.9668,6.5886,-1.5303,0.3,0.0055,False
72.15,17.9674,6.5736,-1.5316,0.3,-0.0272,False
72.2,17.9679,6.5586,-1.5328,0.3,-0.0236,False
72.25,17.9685,6.5436,-1.534,0.3,-0.0244,False
72.3,17.9691,6.5286,-1.5341,0.3,-0.0007,False
72.35,17.9696,6.5137,-1.5338,0.3,0.0064,False
72.4,17.9702,6.4987,-1.535,0.3,-0.0253,False
72.45,17.9707,6.4837,-1.535,0.3,0.0005,False
72.5,17.9712,6.4687,-1.5363,0.3,-0.0259,False
72.55,17.9718,6.4537,-1.5378,0.3,-0.0309,False
72.6,17.9723,6.4387,-1.5377,0.3,0.0019,False
72.65,17.9728,6.4237,-1.5372,0.3,0.0098,False
72.7,17.9733,6.4087,-1.5368,0.3,0.0089,False
72.75,17.9738,6.3937,-1.5371,0.3,-0.0051,False
72.8,17.9743,6.3787,-1.5369,0.3,0.004,False
72.85,17.9748,6.3637,-1.5375,0.3,-0.0131,False
72.9,17.9753,6.3488,-1.5392,0.3,-0.0341,False
72.95,17.9758,6.3338,-1.5407,0.3,-0.0304,False
73.0,17.9762,6.3188,-1.5411,0.3,-0.0066,False
73.05,17.9767,6.3038,-1.5411,0.3,-0.0008,False
73.1,17.9771,6.2888,-1.5417,0.3,-0.0126,False
73.15,17.9775,6.2738,-1.5418,0.3,-0.0011,False
73.2,17.978,6.2588,-1.5427,0.3,-0.017,False
73.25,17.9784,6.2438,-1.5434,0.3,-0.0156,False
73.3,17.9788,6.2288,-1.5443,0.3,-0.0183,False
73.35,17.9792,6.2138,-1.5449,0.3,-0.0112,False
73.4,17.9796,6.1988,-1.5463,0.3,-0.0287,False
73.45,17.98,6.1838,-1.5465,0.3,-0.0034,False
73.5,17.9803,6.1688,-1.5464,0.3,0.0014,False
73.55,17.9807,6.1538,-1.5457,0.3,0.0142,False
73.6,17.9811,6.1388,-1.546,0.3,-0.0051,False
73.65,17.9814,6.1238,-1.5463,0.3,-0.0054,False
73.7,17.9818,6.1088,-1.546,0.3,0.0048,False
73.75,17.9822,6.0938,-1.5453,0.3,0.0144,False
73.8,17.9826,6.0789,-1.5447,0.3,0.0125,False
73.85,17.9829,6.0639,-1.5443,0.3,0.0083,False
73.9,17.9833,6.0489,-1.5423,0.3,0.0395,False
73.95,17.9838,6.0339,-1.5417,0.3,0.0107,False
74.0,17.9842,6.0189,-1.5417,0.3,-0.0001,False
74.05,17.9846,6.0039,-1.5411,0.3,0.0128,False
74.1,17.9851,5.9889,-1.5421,0.3,-0.0202,False
74.15,17.9855,5.9739,-1.5423,0.3,-0.0028,False
74.2,17.9859,5.9589,-1.5405,0.3,0.0342,False
74.25,17.9864,5.9439,-1.5423,0.3,-0.0359,False
74.3,17.9868,5.9289,-1.5456,0.3,-0.0644,False
74.35,17.9872,5.9139,-1.5474,0.3,-0.0375,False
74.4,17.9876,5.8989,-1.5491,0.3,-0.033,False
74.45,17.9879,5.8839,-1.5494,0.3,-0.0063,False
74.5,17.9882,5.8689,-1.547,0.3,0.0481,False
74.55,17.9886,5.8539,-1.5455,0.3,0.03,False
74.6,17.9889,5.8389,-1.5455,0.3,-0.0003,False
74.65,17.9893,5.8239,-1.5464,0.3,-0.0173,False
74.7,17.9897,5.8089,-1.5463,0.3,0.0021,False
74.75,17.9901,5.794,-1.5469,0.3,-0.0122,False
74.8,17.9904,5.779,-1.5485,0.3,-0.0315,False
74.85,17.9907,5.764,-1.5501,0.3,-0.0319,False
74.9,17.9911,5.749,-1.5515,0.3,-0.0294,False
74.95,17.9913,5.734,-1.5523,0.3,-0.0155,False
75.0,17.9916,5.7192,-1.5529,0.2958,-0.0123,False
75.05,17.9919,5.7044,-1.5533,0.2947,-0.0086,False
75.1,17.9921,5.69,-1.5534,0.2897,-0.0006,False
75.15,17.9924,5.676,-1.5548,0.2793,-0.0283,False
75.2,17.9926,5.6624,-1.5545,0.2715,0.0052,False
75.25,17.9928,5.649,-1.5556,0.2682,-0.0217,False
75.3,17.993,5.6358,-1.5594,0.2646,-0.0764,False
75.35,17.9932,5.6231,-1.5613,0.2544,-0.0383,False
75.4,17.9933,5.6104,-1.5629,0.2537,-0.0317,False
75.45,17.9934,5.5977,-1.5638,0.253,-0.0181,False
75.5,17.9935,5.5853,-1.5649,0.2497,-0.022,False
75.55,17.9935,5.5728,-1.5661,0.2483,-0.0236,False
75.6,17.9936,5.5607,-1.5676,0.2434,-0.0301,False
75.65,17.9936,5.5482,-1.5683,0.2491,-0.0134,False
75.7,17.9937,5.5364,-1.5677,0.2372,0.0121,False
75.75,17.9937,5.5247,-1.568,0.2325,-0.0054,False
75.8,17.9937,5.5132,-1.5679,0.2298,0.0018,False
75.85,17.9938,5.5018,-1.5682,0.2292,-0.0063,False
75.9,17.9938,5.4901,-1.5671,0.233,0.0218,False
75.95,17.9938,5.4791,-1.5668,0.221,0.0051,False
76.0,17.9939,5.4683,-1.5668,0.2148,0.0005,False
76.05,17.9939,5.4578,-1.5663,0.2112,0.0098,False
76.1,17.994,5.448,-1.5663,0.1963,-0.0004,False
76.15,17.994,5.4381,-1.566,0.1976,0.0075,False
76.2,17.9941,5.4284,-1.5661,0.1944,-0.0028,False
76.25,17.9941,5.4187,-1.566,0.1934,0.0016,False
76.3,17.9941,5.4089,-1.5661,0.1965,-0.0015,False
76.35,17.9942,5.399,-1.5669,0.1971,-0.0166,False
76.4,17.9942,5.3892,-1.5669,0.1965,-0.0002,False
76.45,17.9943,5.3796,-1.5654,0.1914,0.0315,False
76.5,17.9943,5.3701,-1.5642,0.1908,0.0233,False
76.55,17.9944,5.3606,-1.5642,0.1903,0.0008,False
76.6,17.9944,5.3513,-1.562,0.1846,0.0431,False
76.65,17.9945,5.3422,-1.5609,0.1834,0.0226,False
76.7,17.9946,5.333,-1.559,0.1826,0.0379,False
76.75,17.9947,5.3238,-1.5564,0.1838,0.052,False
76.8,17.9949,5.3149,-1.5546,0.1794,0.0354,False
76.85,17.995,5.306,-1.5527,0.1776,0.0383,False
76.9,17.9952,5.2971,-1.5519,0.1775,0.0158,False
76.95,17.9953,5.2883,-1.5514,0.1769,0.0106,False
77.0,17.9955,5.2796,-1.5502,0.1742,0.024,False
77.05,17.9957,5.2714,-1.5508,0.1638,-0.0135,False
77.1,17.9958,5.2638,-1.5522,0.1508,-0.0268,False
77.15,17.996,5.2562,-1.5537,0.1525,-0.0308,False
77.2,17.9961,5.2484,-1.5537,0.1561,0.0001,False
77.25,17.9962,5.2408,-1.5543,0.1528,-0.0126,False
77.3,17.9963,5.2332,-1.5544,0.1517,-0.0008,False
77.35,17.9965,5.2258,-1.5556,0.1482,-0.0242,False
77.4,17.9966,5.2184,-1.5565,0.147,-0.0175,False
77.45,17.9967,5.2115,-1.5574,0.1395,-0.019,False
77.5,17.9968,5.2044,-1.5586,0.1409,-0.0235,False
77.55,17.9969,5.1975,-1.5603,0.139,-0.0338,False
77.6,17.9969,5.1907,-1.5607,0.1353,-0.0086,False
77.65,17.997,5.1838,-1.5595,0.1376,0.0239,False
77.7,17.9971,5.1768,-1.5589,0.1409,0.0122,False
77.75,17.9972,5.1698,-1.557,0.1386,0.0384,False
77.8,17.9973,5.1631,-1.5557,0.1357,0.0265,False
77.85,17.9974,5.1563,-1.5556,0.1344,0.0006,False
77.9,17.9974,5.1502,-1.5585,0.1235,-0.0571,False
77.95,17.9975,5.144,-1.5593,0.1234,-0.0159,False
78.0,17.9976,5.1381,-1.561,0.1178,-0.0345,False
78.05,17.9977,5.132,-1.5606,0.1212,0.007,False
78.1,17.9977,5.1261,-1.5605,0.1184,0.0022,False
78.15,17.9978,5.1207,-1.5603,0.1085,0.0045,False
78.2,17.9978,5.1152,-1.5595,0.1099,0.017,False
78.25,17.9979,5.1097,-1.5591,0.1108,0.0064,False
78.3,17.9979,5.1045,-1.5573,0.1041,0.0364,False
78.35,17.998,5.0992,-1.5564,0.1061,0.0179,False
78.4,17.9981,5.094,-1.5571,0.1031,-0.0128,False
78.45,17.9982,5.089,-1.5561,0.0993,0.0184,False
78.5,17.9982,5.0838,-1.5536,0.1046,0.0503,False
78.55,17.9983,5.0787,-1.5514,0.1028,0.0448,False
78.6,17.9984,5.0734,-1.5497,0.1055,0.0342,False
78.65,17.9985,5.0683,-1.55,0.1022,-0.0069,False
78.7,17.9986,5.0632,-1.5479,0.1011,0.0425,False
78.75,17.9988,5.0586,-1.5426,0.0934,0.1059,False
78.8,17.9989,5.0536,-1.5386,0.0988,0.0808,False
78.85,17.999,5.0488,-1.5385,0.0972,0.0004,False
78.9,17.9992,5.0441,-1.5381,0.0926,0.0083,False
78.95,17.9993,5.0398,-1.5407,0.0878,-0.0514,False
79.0,17.9995,5.0356,-1.548,0.0829,-0.1466,False
79.05,17.9996,5.0315,-1.5517,0.0826,-0.0736,False
79.1,17.9996,5.0272,-1.5536,0.0855,-0.0388,False
79.15,17.9997,5.0231,-1.5551,0.0819,-0.0294,False
79.2,17.9998,5.019,-1.5495,0.0828,0.1124,False
79.25,17.9999,5.0151,-1.5418,0.0783,0.1546,False
79.3,18.0,5.0112,-1.5364,0.0778,0.1078,False
79.35,18.0001,5.0075,-1.538,0.0729,-0.0324,False
79.4,18.0002,5.0039,-1.5446,0.0735,-0.1326,False
79.45,18.0003,5.0002,-1.5498,0.0736,-0.1038,False
79.5,18.0004,4.9962,-1.5482,0.0791,0.0326,False
79.55,18.0005,4.9924,-1.5468,0.0766,0.0274,False
79.6,18.0006,4.9885,-1.5428,0.0787,0.0799,False
79.65,18.0007,4.9846,-1.5352,0.0782,0.1526,False
79.7,18.0008,4.981,-1.5276,0.071,0.1512,False
79.75,18.001,4.9776,-1.5197,0.0684,0.1592,False
79.8,18.0011,4.974,-1.5132,0.0711,0.13,False
79.85,18.0013,4.9706,-1.5066,0.0691,0.132,False
79.9,18.0016,4.9673,-1.4973,0.0661,0.1859,False
79.95,18.0018,4.9641,-1.4925,0.0649,0.0957,False
80.0,18.002,4.9608,-1.4937,0.066,-0.0235,False
80.05,18.0023,4.9577,-1.4945,0.0616,-0.0171,False
80.1,18.0025,4.9546,-1.4969,0.0628,-0.0474,False
80.15,18.0027,4.9516,-1.4947,0.0605,0.0433,False
80.2,18.003,4.9489,-1.4937,0.0542,0.0197,False
80.25,18.0031,4.9463,-1.4953,0.0503,-0.0314,False
80.3,18.0033,4.9438,-1.494,0.0513,0.0271,False
80.35,18.0035,4.9414,-1.5006,0.0487,-0.1325,False
80.4,18.0037,4.9389,-1.5064,0.0489,-0.1169,False
80.45,18.0039,4.9363,-1.5017,0.0528,0.0939,False
80.5,18.004,4.934,-1.4948,0.0449,0.1377,False
80.55,18.0042,4.9316,-1.5048,0.0495,-0.1983,False
80.6,18.0044,4.929,-1.5081,0.0523,-0.0676,False
80.65,18.0046,4.9262,-1.5099,0.056,-0.0354,False
80.7,18.0047,4.9234,-1.5102,0.0555,-0.0058,False
80.75,18.0049,4.9208,-1.5219,0.0516,-0.2347,False
80.8,18.005,4.9181,-1.5258,0.0554,-0.0778,False
80.85,18.0051,4.9152,-1.5291,0.0567,-0.0653,False
80.9,18.0053,4.9127,-1.5264,0.0507,0.0531,False
80.95,18.0054,4.91,-1.5254,0.0547,0.0201,False
81.0,18.0055,4.9071,-1.5309,0.0564,-0.109,False
81.05,18.0056,4.9044,-1.5416,0.0542,-0.2149,False
81.1,18.0057,4.902,-1.5544,0.0493,-0.2551,False
81.15,18.0057,4.8996,-1.5649,0.0478,-0.2115,False
81.2,18.0057,4.8977,-1.5862,0.0378,-0.4253,False
81.25,18.0057,4.8956,-1.6093,0.0415,-0.4626,False
81.3,18.0056,4.8936,-1.624,0.0406,-0.293,False
81.35,18.0055,4.8913,-1.6397,0.046,-0.3138,False
81.4,18.0053,4.8887,-1.6439,0.052,-0.0835,False
81.45,18.0052,4.8864,-1.6529,0.0466,-0.1816,False
81.5,18.005,4.8843,-1.6573,0.0409,-0.0866,False
81.55,18.0048,4.882,-1.6354,0.0475,0.437,False
81.6,18.0046,4.8798,-1.6312,0.0441,0.0852,False
81.65,18.0045,4.878,-1.639,0.0359,-0.157,False
81.7,18.0044,4.876,-1.6222,0.0398,0.336,False
81.75,18.0043,4.8738,-1.6032,0.0435,0.38,False
81.8,18.0042,4.8721,-1.5957,0.0342,0.1502,False
81.85,18.0042,4.8703,-1.607,0.0356,-0.226,False
81.9,18.0041,4.8686,-1.6188,0.0354,-0.2364,False
81.95,18.004,4.8666,-1.6156,0.0395,0.0635,False
82.0,18.0039,4.8644,-1.591,0.0438,0.4927,False
82.05,18.0039,4.8625,-1.5719,0.0385,0.3822,False
82.1,18.0039,4.8607,-1.5673,0.0359,0.0915,False
82.15,18.0039,4.8589,-1.5671,0.035,0.0048,False
82.2,18.0039,4.857,-1.5608,0.0382,0.1247,False
82.25,18.0039,4.855,-1.5694,0.0411,-0.1711,False
82.3,18.0039,4.853,-1.5796,0.0403,-0.2041,False
82.35,18.0039,4.8511,-1.5838,0.0381,-0.0845,False
82.4,18.0039,4.8493,-1.5829,0.0349,0.0189,False
82.45,18.0039,4.8477,-1.585,0.0313,-0.0426,False
82.5,18.0039,4.8477,-1.66,0.0,-1.5,False
82.55,18.0039,4.8477,-1.735,0.0,-1.5,False
82.6,18.0039,4.8477,-1.81,0.0,-1.5,False
82.65,18.0039,4.8477,-1.885,0.0,-1.5,False
82.7,18.0039,4.8477,-1.96,0.0,-1.5,False
82.75,18.0039,4.8477,-2.035,0.0,-1.5,False
82.8,18.0039,4.8477,-2.11,0.0,-1.5,False
82.85,18.0039,4.8477,-2.185,0.0,-1.5,False
82.9,18.0039,4.8477,-2.26,0.0,-1.5,False
82.95,18.0039,4.8477,-2.335,0.0,-1.5,False
83.0,18.0039,4.8477,-2.41,0.0,-1.5,False
83.05,18.0039,4.8477,-2.485,0.0,-1.5,False
83.1,18.0039,4.8477,-2.56,0.0,-1.5,False
83.15,18.0039,4.8477,-2.6305,0.0,-1.4105,False
83.2,18.0039,4.8477,-2.694,0.0,-1.2694,False
83.25,18.0039,4.8477,-2.7511,0.0,-1.1425,False
83.3,18.0039,4.8477,-2.8025,0.0,-1.0282,False
83.35,18.0039,4.8477,-2.8488,0.0,-0.9254,False
83.4,18.0039,4.8477,-2.8905,0.0,-0.8329,False
83.45,18.0039,4.8477,-2.9279,0.0,-0.7496,False
83.5,18.0039,4.8477,-2.9617,0.0,-0.6746,False
83.55,18.0039,4.8477,-2.992,0.0,-0.6072,False
83.6,18.0039,4.8477,-3.0193,0.0,-0.5464,False
83.65,18.0039,4.8477,-3.0439,0.0,-0.4918,False
83.7,18.0039,4.8477,-3.0661,0.0,-0.4426,False
83.75,18.0039,4.8477,-3.086,0.0,-0.3984,False
83.8,18.0039,4.8477,-3.1039,0.0,-0.3585,False
83.85,18.0039,4.8477,-3.12,0.0,-0.3227,False
83.9,18.0039,4.8477,-3.1346,0.0,-0.2904,False
83.95,18.0039,4.8477,3.1355,0.0,-0.2614,False
84.0,18.0039,4.8477,3.1238,0.0,-0.2352,False
84.05,18.0039,4.8477,3.1132,0.0,-0.2117,False
84.1,18.0039,4.8477,3.1037,0.0,-0.1905,False
84.15,18.0039,4.8477,3.0951,0.0,-0.1715,False
84.2,17.9889,4.8484,3.0912,0.3,-0.0782,False
84.25,17.9739,4.8492,3.0867,0.3,-0.0902,False
84.3,17.9589,4.85,3.0833,0.3,-0.0677,False
84.35,17.9439,4.8509,3.081,0.3,-0.0459,False
84.4,17.929,4.8518,3.0797,0.3,-0.0255,False
84.45,17.914,4.8527,3.0765,0.3,-0.0647,False
84.5,17.899,4.8537,3.0734,0.3,-0.0611,False
84.55,17.8841,4.8547,3.0708,0.3,-0.0521,False
84.6,17.8691,4.8558,3.0675,0.3,-0.0669,False
84.65,17.8541,4.8569,3.0649,0.3,-0.0513,False
84.7,17.8392,4.858,3.0629,0.3,-0.0413,False
84.75,17.8242,4.8592,3.0605,0.3,-0.0476,False
84.8,17.8093,4.8604,3.0589,0.3,-0.0316,False
84.85,17.7943,4.8617,3.0592,0.3,0.0051,False
84.9,17.7794,4.8629,3.0611,0.3,0.0388,False
84.95,17.7644,4.8641,3.0623,0.3,0.0249,False
85.0,17.7495,4.8653,3.0627,0.3,0.0075,False
85.05,17.7345,4.8665,3.0633,0.3,0.0107,False
85.1,17.7196,4.8677,3.0626,0.3,-0.014,False
85.15,17.7046,4.8688,3.0601,0.3,-0.0501,False
85.2,17.6897,4.8701,3.0573,0.3,-0.0549,False
